feature_set,train_size,ansatz,encoding,accuracy,f1,auc,precision,recall,threshold,best_epoch,validation_accuracy,validation_f1,validation_auc
ica4,5000,strongly_entangling,zz_feature_map,0.919,0.9444825222755312,0.9601681009731287,0.9496898690558235,0.9393319700068167,0.4549999999999999,10,0.904,0.9346049046321526,0.9511882316272463
ica4,5000,custom_ansatz_1,iqp_embedding,0.917,0.9426399447131997,0.9645100273560545,0.9558514365802383,0.9297886843899114,0.41999999999999993,10,0.898,0.9284712482468443,0.9518933529541007
xgb_pca4,5000,strongly_entangling,ry_embedding,0.917,0.941958041958042,0.9564336606084325,0.9669777458722182,0.918200408997955,0.4149999999999999,20,0.913,0.9395413481584434,0.9492925793644711
pca4,5000,efficient_su2_like,iqp_embedding,0.9155,0.9433835845896147,0.9638347586873698,0.927536231884058,0.9597818677573279,0.42499999999999993,20,0.912,0.9409395973154362,0.9616168738599262
xgb_pca4,5000,real_amplitudes,ry_embedding,0.915,0.9400564174894217,0.9548452445355035,0.9737034331628927,0.9086571233810498,0.4549999999999999,20,0.918,0.9422535211267605,0.9500181389906546
autoencoder,5000,real_amplitudes,zz_feature_map,0.914,0.9413369713506139,0.9649972950885716,0.9419795221843004,0.9406952965235174,0.43999999999999995,4,0.925,0.949290060851927,0.9662103816341442
autoencoder,5000,real_amplitudes,iqp_embedding,0.912,0.9419907712590639,0.9354792297333072,0.9119336311423102,0.9740967961826857,0.37999999999999995,3,0.914,0.9436435124508519,0.9328499675541999
ica4,5000,real_amplitudes,custom_h_ry_rz,0.911,0.9408244680851063,0.8893659252779409,0.918234912394549,0.9645535105657805,0.4049999999999999,20,0.915,0.9437458636664461,0.9042874442417647
ica4,5000,strongly_entangling,custom_h_ry_rz,0.9105,0.9414458619561662,0.958729318298374,0.9050314465408805,0.9809134287661895,0.4049999999999999,20,0.926,0.9511228533685601,0.9587555119538503
xgb_pca4,5000,strongly_entangling,zz_feature_map,0.91,0.9379310344827586,0.9435830932164915,0.9490579204466155,0.9270620313565099,0.38999999999999996,20,0.89,0.922425952045134,0.9160394663560045
autoencoder,5000,custom_ansatz_1,iqp_embedding,0.909,0.9365853658536586,0.9587612912467021,0.9579472558802566,0.9161554192229039,0.585,20,0.92,0.9449793672627235,0.9581525821236415
pca4,5000,strongly_entangling,ry_embedding,0.909,0.9392928619079386,0.9556701466023628,0.9196603527106466,0.9597818677573279,0.49499999999999994,15,0.915,0.9438202247191011,0.9547751531595057
ica4,5000,real_amplitudes,zz_feature_map,0.9045,0.934296525627795,0.9401351304688129,0.9430555555555555,0.9256987048398091,0.48499999999999993,20,0.909,0.9370242214532872,0.9340558272146174
xgb_pca4,5000,strongly_entangling,rx_embedding,0.8995,0.9283422459893048,0.9493036931313156,0.9730941704035875,0.8875255623721882,0.42999999999999994,20,0.904,0.9317211948790897,0.9396916882546202
pca4,5000,efficient_su2_like,custom_h_ry_rz,0.898,0.9287211740041929,0.9296735817759311,0.9526881720430107,0.9059304703476483,0.48499999999999993,20,0.906,0.9350828729281768,0.9278323650689027
pca4,5000,custom_ansatz_1,iqp_embedding,0.8875,0.9280920421860019,0.9362395464445442,0.8736462093862816,0.9897750511247444,0.4049999999999999,14,0.883,0.9256198347107438,0.9385164860431964
pca4,5000,custom_ansatz_1,amplitude_embedding,0.883,0.9217914438502673,0.938269189204398,0.9042622950819672,0.940013633265167,0.42999999999999994,19,0.872,0.9140939597315436,0.9193044846738303
xgb_pca4,5000,real_amplitudes,amplitude_embedding,0.883,0.920516304347826,0.9098836056789071,0.9174001354096141,0.923653715064758,0.41999999999999993,20,0.906,0.9365721997300944,0.9237140477540864
ica4,5000,strongly_entangling,ry_embedding,0.881,0.9222222222222223,0.9409651482074047,0.8857501569365976,0.961826857532379,0.3449999999999999,20,0.88,0.9215686274509803,0.9350266464327504
pca4,5000,strongly_entangling,amplitude_embedding,0.878,0.9174001354096141,0.9367549503715896,0.9112306657700068,0.923653715064758,0.4099999999999999,20,0.883,0.9212121212121213,0.920254865592634
