feature_set,train_size,ansatz,encoding,accuracy,f1,auc,precision,recall,threshold,best_epoch,validation_accuracy,validation_f1,validation_auc
pca4,5000,real_amplitudes,rx_embedding,0.846,0.9043478260869565,0.8789401862871861,0.8305761551625784,0.9925017041581459,0.48499999999999993,11,0.835,0.8970679975046787,0.8932405434543793
pca4,5000,strongly_entangling,ry_embedding,0.844,0.8985035783994795,0.8081226635768008,0.8593652769135034,0.9413769597818678,0.48499999999999993,19,0.833,0.8916288124594419,0.8252780886102467
pca4,5000,custom_ansatz_1,zz_feature_map,0.8435,0.903005887821506,0.9181390209371655,0.8278409090909091,0.9931833674164963,0.3,6,0.84,0.9011124845488258,0.898125296994037
ica4,5000,strongly_entangling,amplitude_embedding,0.8435,0.899647322859891,0.8616805493208308,0.8492736077481841,0.956373551465576,0.5449999999999999,19,0.828,0.8908629441624365,0.8657663595812193
ica4,5000,real_amplitudes,amplitude_embedding,0.843,0.902665840049597,0.8042155692911341,0.8277430358158044,0.9925017041581459,0.49499999999999994,20,0.837,0.8989460632362059,0.8282263132884713
pca4,5000,efficient_su2_like,iqp_embedding,0.8425,0.9020217729393468,0.8954446222140371,0.8295194508009154,0.9884117246080436,0.42499999999999993,20,0.832,0.8960396039603961,0.8827914629223702
pca4,5000,custom_ansatz_1,iqp_embedding,0.8405,0.9007158418923125,0.9001369721106366,0.8287514318442154,0.9863667348329925,0.4149999999999999,3,0.832,0.896168108776267,0.8873594228224269
xgb_pca4,5000,strongly_entangling,ry_embedding,0.84,0.9015384615384615,0.8568430422388226,0.8216489063376332,0.9986366734832992,0.4549999999999999,20,0.846,0.9048207663782447,0.863778734971463
pca4,5000,real_amplitudes,custom_h_ry_rz,0.8395,0.8973456987527982,0.809656086178606,0.8451807228915663,0.956373551465576,0.4599999999999999,20,0.829,0.8918406072106262,0.7467132659891371
pca4,5000,custom_ansatz_1,rx_embedding,0.8365,0.8989180834621329,0.879350718943716,0.8223981900452488,0.9911383776414451,0.48999999999999994,13,0.833,0.896594427244582,0.894134719050028
ica4,5000,strongly_entangling,custom_h_ry_rz,0.829,0.8855421686746988,0.8668058129377896,0.8698224852071006,0.901840490797546,0.5049999999999999,19,0.806,0.8713527851458885,0.83217090505899
ica4,5000,custom_ansatz_1,amplitude_embedding,0.8205,0.8841561794127137,0.7472653537295166,0.8394607843137255,0.9338786639400136,0.49999999999999994,19,0.816,0.8808290155440415,0.767207770641405
ica4,5000,efficient_su2_like,amplitude_embedding,0.8135,0.8804870233899391,0.72163008321919,0.8307134220072552,0.9366053169734151,0.4699999999999999,20,0.805,0.8737864077669902,0.7319823617476791
ica4,5000,custom_ansatz_1,rx_embedding,0.8085,0.8793700787401575,0.7250985086537982,0.8173302107728337,0.9516019086571234,0.5099999999999999,20,0.789,0.8677115987460815,0.7204602705008917
xgb_pca4,5000,efficient_su2_like,custom_h_ry_rz,0.8075,0.8580906745300405,0.839289893606817,0.9341894060995185,0.7934560327198364,0.49499999999999994,1,0.813,0.8599250936329588,0.8467740699296412
pca4,5000,efficient_su2_like,rx_embedding,0.8075,0.8706751763520323,0.7885392327259753,0.8582781456953642,0.8834355828220859,0.49999999999999994,20,0.809,0.8717259905977166,0.8059179095707447
xgb_pca4,5000,real_amplitudes,amplitude_embedding,0.8025,0.8678487788558046,0.8750855276367773,0.8521681997371879,0.8841172460804363,0.5199999999999999,20,0.798,0.8647925033467202,0.8581224356321311
xgb_pca4,5000,custom_ansatz_1,rx_embedding,0.795,0.868082368082368,0.89736299911371,0.8220597196831201,0.9195637355146558,0.5199999999999999,20,0.8,0.8716302952503209,0.8975990107863125
ica4,5000,custom_ansatz_1,ry_embedding,0.7855,0.8632451386675167,0.6859879193412038,0.8107784431137725,0.9229720518064076,0.5199999999999999,16,0.76,0.8459563543003851,0.6675046369391603
xgb_pca4,5000,strongly_entangling,rx_embedding,0.771,0.8474350433044637,0.7478255197842211,0.8286644951140065,0.8670756646216768,0.4749999999999999,20,0.771,0.8472314876584389,0.7732421785183256
