feature_set,train_size,ansatz,encoding,accuracy,f1,auc,precision,recall,threshold,best_epoch,validation_accuracy,validation_f1,validation_auc
xgb_pca4,5000,EfficientSU2_like,ry_embedding,0.852,0.915186246418338,0.327271875,0.8449735449735449,0.998125,0.3899999999999999,18,0.848,0.9130434782608696,0.30251875
xgb_pca4,5000,Real_Amplitude_like,rx_embedding,0.851,0.9146620847651776,0.3335937499999999,0.8440803382663847,0.998125,0.4249999999999999,15,0.846,0.912,0.30356875
xgb_pca4,5000,custom_ansatz_1,ry_embedding,0.851,0.9145642201834864,0.3310671874999999,0.8448093220338984,0.996875,0.3849999999999999,6,0.842,0.9096109839816934,0.301725
xgb_pca4,5000,strongly_entangling,rx_embedding,0.851,0.9145642201834864,0.327096875,0.8448093220338984,0.996875,0.3749999999999999,17,0.842,0.9096109839816934,0.3011375
pca4,5000,Real_Amplitude_like,amplitude_embedding,0.8385,0.9021508633747348,0.6413078125,0.8753674309229865,0.930625,0.4699999999999999,16,0.855,0.91131498470948,0.6735500000000001
xgb_pca4,5000,Real_Amplitude_like,ry_embedding,0.8375,0.9076442171071328,0.3384421875,0.8322042730588849,0.998125,0.4199999999999999,20,0.826,0.9016949152542372,0.3086625
pca4,5000,EfficientSU2_like,rx_embedding,0.8015,0.8896302474284126,0.1957546875,0.801201802704056,1.0,0.4299999999999999,1,0.803,0.8903728436282693,0.208053125
pca4,5000,EfficientSU2_like,amplitude_embedding,0.801,0.8893829905503057,0.5995999999999999,0.8008008008008008,1.0,0.3849999999999999,4,0.802,0.8898776418242491,0.6404375
ica4,5000,EfficientSU2_like,amplitude_embedding,0.801,0.889321468298109,0.23553671875,0.8011022044088176,0.999375,0.4199999999999999,1,0.802,0.8898776418242491,0.2195187499999999
pca4,5000,EfficientSU2_like,ry_embedding,0.801,0.889321468298109,0.1354421874999999,0.8011022044088176,0.999375,0.4049999999999999,1,0.803,0.8903728436282693,0.1404906249999999
autoencoder,5000,Real_Amplitude_like,rz_embedding,0.8,0.8888888888888888,0.52382890625,0.8,1.0,0.05,7,0.8,0.8888888888888888,0.52805
autoencoder,5000,custom_ansatz_1,rz_embedding,0.8,0.8888888888888888,0.52001875,0.8,1.0,0.05,8,0.8,0.8888888888888888,0.531975
autoencoder,5000,EfficientSU2_like,rz_embedding,0.8,0.8888888888888888,0.51145,0.8,1.0,0.05,7,0.8,0.8888888888888888,0.5101906249999999
ica4,5000,Real_Amplitude_like,rz_embedding,0.8,0.8888888888888888,0.49770625,0.8,1.0,0.05,7,0.8,0.8888888888888888,0.526846875
autoencoder,5000,strongly_entangling,rz_embedding,0.8,0.8888888888888888,0.49739375,0.8,1.0,0.05,8,0.8,0.8888888888888888,0.5068437499999999
ica4,5000,EfficientSU2_like,rz_embedding,0.8,0.8888888888888888,0.4971921875,0.8,1.0,0.05,7,0.8,0.8888888888888888,0.5029750000000001
ica4,5000,custom_ansatz_1,rz_embedding,0.8,0.8888888888888888,0.4966929687499999,0.8,1.0,0.05,8,0.8,0.8888888888888888,0.5260624999999999
xgb_pca4,5000,Real_Amplitude_like,rz_embedding,0.8,0.8888888888888888,0.49544921875,0.8,1.0,0.05,7,0.8,0.8888888888888888,0.5089375
pca4,5000,strongly_entangling,rz_embedding,0.8,0.8888888888888888,0.48534921875,0.8,1.0,0.05,8,0.8,0.8888888888888888,0.486884375
ica4,5000,strongly_entangling,rz_embedding,0.8,0.8888888888888888,0.48415625,0.8,1.0,0.05,8,0.8,0.8888888888888888,0.480040625
pca4,5000,EfficientSU2_like,rz_embedding,0.8,0.8888888888888888,0.48325078125,0.8,1.0,0.05,7,0.8,0.8888888888888888,0.47925625
xgb_pca4,5000,custom_ansatz_1,rz_embedding,0.8,0.8888888888888888,0.48227265625,0.8,1.0,0.05,8,0.8,0.8888888888888888,0.51295625
xgb_pca4,5000,strongly_entangling,rz_embedding,0.8,0.8888888888888888,0.4791953124999999,0.8,1.0,0.05,8,0.8,0.8888888888888888,0.50843125
pca4,5000,custom_ansatz_1,rz_embedding,0.8,0.8888888888888888,0.4703234374999999,0.8,1.0,0.05,8,0.8,0.8888888888888888,0.4564249999999999
xgb_pca4,5000,EfficientSU2_like,rz_embedding,0.8,0.8888888888888888,0.4671265624999999,0.8,1.0,0.05,7,0.8,0.8888888888888888,0.4875374999999999
pca4,5000,Real_Amplitude_like,rz_embedding,0.8,0.8888888888888888,0.4666906249999999,0.8,1.0,0.05,7,0.8,0.8888888888888888,0.47069375
pca4,5000,strongly_entangling,amplitude_embedding,0.8,0.8888888888888888,0.40732734375,0.8,1.0,0.05,12,0.8,0.8888888888888888,0.43278125
xgb_pca4,5000,custom_ansatz_1,rx_embedding,0.8,0.8888888888888888,0.2953765625,0.8,1.0,0.05,1,0.8,0.8888888888888888,0.26639375
xgb_pca4,5000,strongly_entangling,ry_embedding,0.8,0.8888888888888888,0.29408125,0.8,1.0,0.05,1,0.8,0.8888888888888888,0.267525
