feature_set,train_size,ansatz,encoding,accuracy,f1,auc,precision,recall,threshold,best_epoch,validation_accuracy,validation_f1,validation_auc
pca4,5000,strongly_entangling,rz_embedding,0.8,0.8888888888888888,0.48534921875,0.8,1.0,0.05,8,0.8,0.8888888888888888,0.486884375
ica4,5000,strongly_entangling,rz_embedding,0.8,0.8888888888888888,0.48415625,0.8,1.0,0.05,8,0.8,0.8888888888888888,0.48004062500000005
pca4,5000,efficient_su2_like,rz_embedding,0.8,0.8888888888888888,0.48325078125,0.8,1.0,0.05,7,0.8,0.8888888888888888,0.47925625000000005
xgb_pca4,5000,custom_ansatz_1,rz_embedding,0.8,0.8888888888888888,0.48227265625,0.8,1.0,0.05,8,0.8,0.8888888888888888,0.51295625
xgb_pca4,5000,strongly_entangling,rz_embedding,0.8,0.8888888888888888,0.47919531249999997,0.8,1.0,0.05,8,0.8,0.8888888888888888,0.50843125
pca4,5000,custom_ansatz_1,rz_embedding,0.8,0.8888888888888888,0.47032343749999994,0.8,1.0,0.05,8,0.8,0.8888888888888888,0.45642499999999997
xgb_pca4,5000,efficient_su2_like,rz_embedding,0.8,0.8888888888888888,0.46712656249999995,0.8,1.0,0.05,7,0.8,0.8888888888888888,0.48753749999999996
pca4,5000,real_amplitudes,rz_embedding,0.8,0.8888888888888888,0.46669062499999997,0.8,1.0,0.05,7,0.8,0.8888888888888888,0.47069375
pca4,5000,strongly_entangling,amplitude_embedding,0.8,0.8888888888888888,0.40732734375,0.8,1.0,0.05,12,0.8,0.8888888888888888,0.43278125
xgb_pca4,5000,custom_ansatz_1,rx_embedding,0.8,0.8888888888888888,0.29537656250000005,0.8,1.0,0.05,1,0.8,0.8888888888888888,0.26639375
xgb_pca4,5000,strongly_entangling,ry_embedding,0.8,0.8888888888888888,0.29408125,0.8,1.0,0.05,1,0.8,0.8888888888888888,0.267525
