feature_set,train_size,ansatz,encoding,accuracy,f1,auc,precision,recall,threshold,best_epoch,validation_accuracy,validation_f1,validation_auc
xgb_pca4,5000,custom_ansatz_1,amplitude_embedding,0.98,0.9862258953168044,0.9825261442798476,0.9965205288796103,0.9761417859577369,0.48499999999999993,20,0.987,0.99106529209622,0.9875581852834024
xgb_pca4,5000,strongly_entangling,amplitude_embedding,0.974,0.9821917808219178,0.9840864241582483,0.9869236063317275,0.9775051124744376,0.48499999999999993,11,0.975,0.9829584185412407,0.9874968703854152
xgb_pca4,5000,real_amplitudes,amplitude_embedding,0.9615,0.9730486524326216,0.9841363019576398,1.0,0.9475119291070211,0.49499999999999994,19,0.974,0.9819444444444444,0.9877778970011906
xgb_pca4,5000,efficient_su2_like,zz_feature_map,0.9445,0.9629876625541848,0.9688417223955156,0.9425587467362925,0.9843217450579413,0.31999999999999995,19,0.964,0.9758389261744966,0.9778397739524094
xgb_pca4,5000,real_amplitudes,zz_feature_map,0.9425,0.9619583195501158,0.9511478927908675,0.9344473007712082,0.9911383776414451,0.36499999999999994,16,0.967,0.9779559118236473,0.9664811891002549
xgb_pca4,5000,strongly_entangling,zz_feature_map,0.9425,0.9619079165286518,0.8685413045730267,0.9355670103092784,0.9897750511247444,0.3549999999999999,18,0.967,0.9779559118236473,0.9059429464874227
xgb_pca4,5000,custom_ansatz_1,zz_feature_map,0.932,0.9550561797752809,0.8469403806827122,0.9268762026940346,0.9850034083162917,0.4049999999999999,19,0.95,0.96684350132626,0.8916719039808696
autoencoder,5000,efficient_su2_like,custom_h_ry_rz,0.921,0.94640434192673,0.8961326800620533,0.9419311276164753,0.950920245398773,0.5149999999999999,20,0.93,0.9521857923497268,0.9368456550730414
autoencoder,5000,real_amplitudes,zz_feature_map,0.8975,0.9284966864318103,0.9491489440614085,0.9507142857142857,0.907293796864349,0.58,20,0.902,0.9312762973352033,0.9454246312164364
autoencoder,5000,strongly_entangling,iqp_embedding,0.896,0.9279778393351801,0.9561510197452141,0.9429978888106967,0.9134287661895024,0.585,20,0.886,0.9214876033057852,0.9480560622550598
autoencoder,5000,efficient_su2_like,zz_feature_map,0.889,0.9281088082901554,0.9296991601345933,0.8840222085132634,0.9768234492160872,0.4649999999999999,12,0.872,0.9182630906768838,0.9311791365840449
autoencoder,5000,efficient_su2_like,iqp_embedding,0.8885,0.9260364842454395,0.8950762938493002,0.9018087855297158,0.9516019086571234,0.5049999999999999,20,0.863,0.9102815979043877,0.8602071421637005
ica4,5000,real_amplitudes,iqp_embedding,0.8875,0.927629462849791,0.9357318160250975,0.8781973203410475,0.9829584185412407,0.4599999999999999,20,0.864,0.9134860050890585,0.9125751746197199
autoencoder,5000,real_amplitudes,iqp_embedding,0.8805,0.9190105049135886,0.9297221806573894,0.9137466307277629,0.9243353783231084,0.5199999999999999,12,0.886,0.9223433242506812,0.931107602536393
ica4,5000,strongly_entangling,iqp_embedding,0.88,0.9231754161331626,0.943577977544759,0.8702474351237176,0.9829584185412407,0.4549999999999999,16,0.859,0.9110410094637224,0.927306078861178
autoencoder,5000,strongly_entangling,zz_feature_map,0.8795,0.9205407187603033,0.9099871980314895,0.8914431673052363,0.9516019086571234,0.5099999999999999,19,0.87,0.9148099606815203,0.9132087618989223
pca4,5000,real_amplitudes,zz_feature_map,0.8785,0.9217391304347826,0.9335512609491361,0.8736263736263736,0.9754601226993865,0.36499999999999994,13,0.857,0.9089751750477403,0.9109247819488939
ica4,5000,efficient_su2_like,custom_h_ry_rz,0.8775,0.9186856953202788,0.9078744256059833,0.8952134540750324,0.9434219495569189,0.48499999999999993,15,0.853,0.9039843239712606,0.8918456295251673
pca4,5000,custom_ansatz_1,zz_feature_map,0.877,0.9201817001946788,0.9151629789068065,0.8780185758513932,0.9665985003408316,0.42999999999999994,15,0.855,0.9069916613213599,0.8917536571781863
pca4,5000,efficient_su2_like,custom_h_ry_rz,0.875,0.9194587628865979,0.873164592901238,0.8717165546731827,0.972733469665985,0.4649999999999999,20,0.862,0.9121019108280255,0.8410666748419864
ica4,5000,real_amplitudes,custom_h_ry_rz,0.872,0.9182630906768838,0.9225231516118841,0.8636636636636636,0.9802317655078391,0.4599999999999999,19,0.863,0.9135646687697161,0.911384643683799
pca4,5000,strongly_entangling,zz_feature_map,0.8635,0.9115646258503401,0.904449483381101,0.8685185185185185,0.9591002044989775,0.38999999999999996,11,0.846,0.9010282776349614,0.8810439883297311
pca4,5000,custom_ansatz_1,custom_h_ry_rz,0.8635,0.9090303232255915,0.8402100750596935,0.8891786179921773,0.9297886843899114,0.58,19,0.839,0.8948399738732854,0.7836197250026826
ica4,5000,custom_ansatz_1,custom_h_ry_rz,0.8615,0.912920465262496,0.9191404136787946,0.8471411901983664,0.9897750511247444,0.4799999999999999,9,0.848,0.9051186017478152,0.9203570570892796
pca4,5000,efficient_su2_like,amplitude_embedding,0.86,0.9118387909319899,0.9056746867610252,0.8472791105909889,0.9870483980913429,0.43999999999999995,10,0.846,0.90375,0.9076572088436521
ica4,5000,efficient_su2_like,iqp_embedding,0.8595,0.9116629990569003,0.9061888117701375,0.8459743290548425,0.9884117246080436,0.36999999999999994,20,0.845,0.9033063006862133,0.8922850529607431
ica4,5000,strongly_entangling,custom_h_ry_rz,0.859,0.9022191400832178,0.927651612523676,0.918136908962597,0.8868438991138378,0.5099999999999999,12,0.858,0.9019337016574586,0.9287674172632094
ica4,5000,custom_ansatz_1,iqp_embedding,0.857,0.8981481481481481,0.9384904420068269,0.9403430275913497,0.8595773687798227,0.5449999999999999,14,0.852,0.8942857142857142,0.9216421151595977
pca4,5000,strongly_entangling,custom_h_ry_rz,0.854,0.9086357947434293,0.9042665981166654,0.8397917871602082,0.9897750511247444,0.5199999999999999,15,0.842,0.9016189290161893,0.8904660443204521
xgb_pca4,5000,strongly_entangling,iqp_embedding,0.851,0.9044871794871795,0.8859601668220551,0.853599516031458,0.961826857532379,0.42499999999999993,4,0.834,0.8939974457215837,0.8858776461210662
pca4,5000,real_amplitudes,ry_embedding,0.851,0.9042416452442159,0.7918573853034425,0.8553191489361702,0.9591002044989775,0.4599999999999999,20,0.836,0.8946015424164524,0.8104552120218077
autoencoder,5000,custom_ansatz_1,zz_feature_map,0.8495,0.9033087054288468,0.8823779176913997,0.8541919805589308,0.9584185412406271,0.4799999999999999,14,0.844,0.9,0.8808115026748624
pca4,5000,real_amplitudes,amplitude_embedding,0.849,0.9041878172588832,0.8698266170958078,0.8456973293768546,0.9713701431492843,0.5049999999999999,4,0.833,0.8935627788400254,0.8906550985892464
pca4,5000,real_amplitudes,custom_h_ry_rz,0.8465,0.9026941362916007,0.7371555074682412,0.8436018957345972,0.9706884798909339,0.4649999999999999,9,0.835,0.8970679975046787,0.6591658108128823
pca4,5000,custom_ansatz_1,ry_embedding,0.8455,0.90112,0.7907703050602946,0.8492159227985525,0.9597818677573279,0.43999999999999995,20,0.827,0.8895979578813018,0.8079515203539915
