feature_set,train_size,ansatz,encoding,accuracy,f1,auc,precision,recall,threshold,best_epoch,validation_accuracy,validation_f1,validation_auc
autoencoder,5000,efficient_su2_like,amplitude_embedding,0.907,0.9368206521739131,0.9238915938003174,0.933649289099526,0.940013633265167,0.48499999999999993,20,0.919,0.9446343130553657,0.9536817041453981
autoencoder,5000,strongly_entangling,zz_feature_map,0.895,0.9271339347675226,0.9494239114170282,0.9441696113074205,0.9107021131561008,0.5499999999999999,11,0.889,0.9237113402061856,0.9524247487366576
autoencoder,5000,real_amplitudes,rx_embedding,0.8945,0.9231889333818711,0.9510187220796228,0.990625,0.8643490115882754,0.5249999999999999,20,0.904,0.93033381712627,0.9553678638400499
ica4,5000,real_amplitudes,iqp_embedding,0.8915,0.929522572263722,0.9425190334961395,0.8877171215880894,0.9754601226993865,0.4749999999999999,18,0.869,0.916613621896881,0.9309543152914246
ica4,5000,efficient_su2_like,zz_feature_map,0.8885,0.9282727565133484,0.9343557003290656,0.8788063337393422,0.983640081799591,0.37499999999999994,17,0.867,0.9155555555555556,0.9092539509787391
pca4,5000,custom_ansatz_1,ry_embedding,0.8875,0.9270664505672609,0.9350859624688744,0.8838071693448702,0.9747784594410361,0.48999999999999994,15,0.864,0.9128205128205128,0.9394617573871679
xgb_pca4,5000,efficient_su2_like,rx_embedding,0.884,0.9145173176123802,0.9538131577634793,0.9951884522854851,0.8459441036128152,0.48999999999999994,16,0.901,0.9276844411979547,0.9563080256091891
ica4,5000,efficient_su2_like,custom_h_ry_rz,0.884,0.9249190938511327,0.941944799344171,0.8804682686383241,0.9740967961826857,0.48999999999999994,19,0.865,0.9141767323585506,0.9256761244896813
xgb_pca4,5000,real_amplitudes,zz_feature_map,0.884,0.9144542772861357,0.9418476015812541,0.9959839357429718,0.8452624403544649,0.4549999999999999,3,0.892,0.920704845814978,0.9368303263485446
pca4,5000,efficient_su2_like,rx_embedding,0.8835,0.924765902486277,0.9166599523475177,0.8785276073619632,0.9761417859577369,0.49499999999999994,18,0.866,0.9143222506393862,0.9305710971790037
xgb_pca4,5000,strongly_entangling,zz_feature_map,0.88,0.9109792284866469,0.9425075232347416,0.9991863303498779,0.8370824812542604,0.4499999999999999,19,0.889,0.9180811808118081,0.9384858285942026
ica4,5000,custom_ansatz_1,zz_feature_map,0.8795,0.9221827575072651,0.9285865015327832,0.8760736196319019,0.9734151329243353,0.43499999999999994,15,0.861,0.9112954690491385,0.90813495409047
xgb_pca4,5000,custom_ansatz_1,custom_h_ry_rz,0.876,0.9215686274509803,0.8771944633084839,0.8595870206489675,0.9931833674164963,0.38999999999999996,3,0.867,0.9165097300690521,0.8746416910648864
ica4,5000,real_amplitudes,zz_feature_map,0.8745,0.9188490139023602,0.9292016610586116,0.8739237392373924,0.9686434901158828,0.37499999999999994,20,0.852,0.9056122448979592,0.9108481383264099
pca4,5000,real_amplitudes,iqp_embedding,0.8745,0.9197826781719399,0.9270722626999749,0.8658243080625753,0.9809134287661895,0.4699999999999999,20,0.859,0.9112649465072372,0.9108736862005713
xgb_pca4,5000,custom_ansatz_1,zz_feature_map,0.8735,0.9061920652576937,0.9471576688395482,0.9934959349593496,0.8329925017041582,0.44499999999999995,6,0.887,0.9167280766396463,0.9382201307029242
xgb_pca4,5000,strongly_entangling,iqp_embedding,0.8725,0.9062155204119161,0.9364518468214413,0.9840255591054313,0.8398091342876619,0.4749999999999999,2,0.891,0.9201465201465201,0.9398960712479116
ica4,5000,custom_ansatz_1,iqp_embedding,0.8715,0.9135553313151699,0.9183922466879223,0.9017264276228419,0.9256987048398091,0.4699999999999999,20,0.858,0.9062087186261559,0.911088288343527
xgb_pca4,5000,efficient_su2_like,ry_embedding,0.8675,0.9032493610806864,0.9331663066512685,0.9724842767295597,0.8432174505794138,0.4749999999999999,8,0.877,0.9105454545454545,0.9341580187112629
pca4,5000,strongly_entangling,zz_feature_map,0.8615,0.9136264421577799,0.9304255855206028,0.8419540229885057,0.9986366734832992,0.30999999999999994,2,0.848,0.9055900621118013,0.9091364307575966
ica4,5000,strongly_entangling,zz_feature_map,0.861,0.9119696010132996,0.9256584189249161,0.8515671200473093,0.9815950920245399,0.4049999999999999,4,0.854,0.9078282828282829,0.9132036523240902
xgb_pca4,5000,real_amplitudes,custom_h_ry_rz,0.861,0.9119138149556401,0.8136936300934504,0.85198342214328,0.9809134287661895,0.31999999999999995,18,0.849,0.9053291536050156,0.8298358293606388
ica4,5000,efficient_su2_like,iqp_embedding,0.8595,0.9119949890385217,0.9347943691801242,0.8435689455388181,0.9925017041581459,0.38999999999999996,20,0.847,0.9049098819142325,0.9250783042343046
xgb_pca4,5000,efficient_su2_like,iqp_embedding,0.8595,0.9113844213181962,0.8866341565728069,0.8480046948356808,0.9850034083162917,0.38999999999999996,10,0.854,0.9085213032581454,0.8890353633674142
pca4,5000,strongly_entangling,custom_h_ry_rz,0.859,0.9120947630922693,0.9007252743598696,0.8403216542217117,0.9972733469665985,0.3999999999999999,14,0.847,0.9050279329608939,0.8862506450838226
pca4,5000,efficient_su2_like,custom_h_ry_rz,0.8575,0.9112426035502958,0.9167641841590668,0.8388761467889908,0.9972733469665985,0.36499999999999994,13,0.85,0.9069478908188585,0.9003888386447364
ica4,5000,strongly_entangling,iqp_embedding,0.856,0.9101123595505618,0.8944713656669365,0.8393782383419689,0.9938650306748467,0.4149999999999999,20,0.843,0.9023024268823896,0.8858316599475757
ica4,5000,efficient_su2_like,ry_embedding,0.856,0.9101123595505618,0.8442821497587322,0.8393782383419689,0.9938650306748467,0.4599999999999999,20,0.844,0.9029850746268657,0.8516460495322185
pca4,5000,custom_ansatz_1,custom_h_ry_rz,0.855,0.9069319640564827,0.908630905563421,0.8568829593693147,0.9631901840490797,0.4799999999999999,18,0.843,0.9003174603174603,0.8851061003213924
pca4,5000,efficient_su2_like,amplitude_embedding,0.8535,0.908637355784222,0.8117234570174866,0.8373563218390805,0.9931833674164963,0.4699999999999999,19,0.84,0.9008674101610905,0.8318745497187179
pca4,5000,efficient_su2_like,zz_feature_map,0.853,0.90863890615289,0.9003940346151929,0.8349514563106796,0.9965916837082481,0.29,14,0.847,0.9052631578947369,0.8873032174992719
pca4,5000,efficient_su2_like,ry_embedding,0.8515,0.9075054500155715,0.8967222612292194,0.8354357798165137,0.9931833674164963,0.4749999999999999,14,0.839,0.8996884735202493,0.8988406374705561
ica4,5000,efficient_su2_like,rx_embedding,0.8505,0.9067082683307333,0.8003110328413335,0.836018411967779,0.9904567143830948,0.4749999999999999,18,0.835,0.8973242065961419,0.8181042455457281
xgb_pca4,5000,strongly_entangling,custom_h_ry_rz,0.849,0.9063275434243176,0.8937295932657296,0.8315310187820149,0.9959100204498977,0.31999999999999995,1,0.856,0.9104477611940298,0.8928726540664552
pca4,5000,real_amplitudes,ry_embedding,0.848,0.9057656540607564,0.8775973224574152,0.8305855599772598,0.9959100204498977,0.4599999999999999,7,0.847,0.9051456912585245,0.8871908068529617
pca4,5000,strongly_entangling,rx_embedding,0.848,0.9034920634920635,0.8377487974974134,0.845513963161022,0.9700068166325835,0.4749999999999999,20,0.832,0.8940731399747793,0.8408725109983599
pca4,5000,real_amplitudes,zz_feature_map,0.8475,0.9056019808108945,0.9063704181166399,0.8293650793650794,0.9972733469665985,0.27999999999999997,18,0.839,0.9003095975232198,0.8907828379600534
pca4,5000,strongly_entangling,iqp_embedding,0.8465,0.9047471300031027,0.7967850560997352,0.8302961275626424,0.9938650306748467,0.38999999999999996,8,0.835,0.8979591836734694,0.8109457312057063
xgb_pca4,5000,custom_ansatz_1,iqp_embedding,0.846,0.8909348441926346,0.9220934351863576,0.9270449521002211,0.8575323790047716,0.4599999999999999,5,0.872,0.9084406294706724,0.9321295175028486
pca4,5000,real_amplitudes,rx_embedding,0.846,0.9043478260869565,0.8789401862871861,0.8305761551625784,0.9925017041581459,0.48499999999999993,11,0.835,0.8970679975046787,0.8932405434543793
pca4,5000,custom_ansatz_1,zz_feature_map,0.8435,0.903005887821506,0.9181390209371655,0.8278409090909091,0.9931833674164963,0.3,6,0.84,0.9011124845488258,0.898125296994037
ica4,5000,strongly_entangling,amplitude_embedding,0.8435,0.899647322859891,0.8616811887797973,0.8492736077481841,0.956373551465576,0.5449999999999999,19,0.828,0.8908629441624365,0.8657663595812193
pca4,5000,custom_ansatz_1,iqp_embedding,0.8405,0.9007158418923125,0.9001369721106366,0.8287514318442154,0.9863667348329925,0.4149999999999999,3,0.832,0.896168108776267,0.8873594228224269
pca4,5000,efficient_su2_like,iqp_embedding,0.84,0.900990099009901,0.8848014671746529,0.8249291784702549,0.9925017041581459,0.3999999999999999,19,0.83,0.895320197044335,0.8742584729524656
pca4,5000,real_amplitudes,custom_h_ry_rz,0.84,0.8977635782747604,0.8163774393760926,0.8448586891160553,0.9577368779822768,0.44499999999999995,19,0.83,0.8925410872313527,0.7560075826090511
pca4,5000,custom_ansatz_1,rx_embedding,0.8365,0.8989180834621329,0.879350718943716,0.8223981900452488,0.9911383776414451,0.48999999999999994,13,0.833,0.896594427244582,0.894134719050028
pca4,5000,strongly_entangling,ry_embedding,0.8345,0.8933977455716586,0.8526469125002718,0.8467643467643468,0.94546693933197,0.48999999999999994,19,0.822,0.8858974358974359,0.8522975203233338
ica4,5000,real_amplitudes,amplitude_embedding,0.8335,0.8969996906897618,0.7814936738324438,0.8210645526613817,0.9884117246080436,0.49499999999999994,20,0.828,0.8934324659231723,0.8061836074620231
ica4,5000,strongly_entangling,custom_h_ry_rz,0.829,0.8855421686746988,0.8668058129377896,0.8698224852071006,0.901840490797546,0.5049999999999999,19,0.806,0.8713527851458885,0.83217090505899
ica4,5000,custom_ansatz_1,amplitude_embedding,0.8205,0.8841561794127137,0.7472640748115835,0.8394607843137255,0.9338786639400136,0.49999999999999994,19,0.816,0.8808290155440415,0.7672077706414049
ica4,5000,efficient_su2_like,amplitude_embedding,0.8135,0.8804870233899391,0.721631362137123,0.8307134220072552,0.9366053169734151,0.4699999999999999,20,0.805,0.8737864077669902,0.7319772521728468
ica4,5000,custom_ansatz_1,rx_embedding,0.8085,0.8793700787401575,0.7250985086537982,0.8173302107728337,0.9516019086571234,0.5099999999999999,20,0.789,0.8677115987460815,0.7204602705008917
ica4,5000,real_amplitudes,ry_embedding,0.808,0.8757281553398059,0.7148460630429806,0.833641404805915,0.9222903885480572,0.5099999999999999,20,0.777,0.8547231270358306,0.7004307371583609
xgb_pca4,5000,efficient_su2_like,custom_h_ry_rz,0.8075,0.8580906745300405,0.8263255025188289,0.9341894060995185,0.7934560327198364,0.48499999999999993,2,0.812,0.8592814371257484,0.8345417477811672
xgb_pca4,5000,custom_ansatz_1,rx_embedding,0.795,0.868082368082368,0.89736299911371,0.8220597196831201,0.9195637355146558,0.5199999999999999,20,0.8,0.8716302952503209,0.8975990107863125
ica4,5000,custom_ansatz_1,ry_embedding,0.7855,0.8632451386675167,0.6859879193412038,0.8107784431137725,0.9229720518064076,0.5199999999999999,16,0.76,0.8459563543003851,0.6675046369391603
xgb_pca4,5000,real_amplitudes,amplitude_embedding,0.7835,0.8692237994563576,0.8226652393942533,0.7803687635574837,0.9809134287661895,0.5049999999999999,20,0.76,0.8574821852731591,0.8077803495971101
xgb_pca4,5000,strongly_entangling,rx_embedding,0.771,0.8474350433044637,0.7478255197842211,0.8286644951140065,0.8670756646216768,0.4749999999999999,20,0.771,0.8472314876584389,0.7732421785183256
ica4,5000,real_amplitudes,custom_h_ry_rz,0.7645,0.8608567208271787,0.455613234754339,0.7596454640250261,0.9931833674164963,0.41999999999999993,19,0.759,0.8586510263929619,0.38727000526286204
xgb_pca4,5000,strongly_entangling,ry_embedding,0.7635,0.8419645840294019,0.7039407298273077,0.8256880733944955,0.8588957055214724,0.4699999999999999,1,0.764,0.8420348058902276,0.7256107219318281
xgb_pca4,5000,strongly_entangling,amplitude_embedding,0.7635,0.8597687518529499,0.4395896719703394,0.7607555089192025,0.9884117246080436,0.5299999999999999,1,0.76,0.8591549295774648,0.4835139568036544
xgb_pca4,5000,custom_ansatz_1,ry_embedding,0.7615,0.8587503701510216,0.566572794090376,0.7591623036649214,0.9884117246080436,0.4549999999999999,20,0.758,0.857981220657277,0.5773870656222695
ica4,5000,custom_ansatz_1,custom_h_ry_rz,0.759,0.8570581257413997,0.4079434871743715,0.7585301837270341,0.9850034083162917,0.4649999999999999,17,0.747,0.8505611340815121,0.34622990021000355
ica4,5000,strongly_entangling,rx_embedding,0.7555,0.8550252001185888,0.3660889794362786,0.7565582371458552,0.9829584185412407,0.4599999999999999,19,0.753,0.8549618320610687,0.3618370965351973
ica4,5000,strongly_entangling,ry_embedding,0.754,0.8542654028436019,0.3439790462085839,0.7553693033001572,0.9829584185412407,0.44499999999999995,17,0.754,0.8558030480656507,0.3427400605995575
ica4,5000,strongly_entangling,rz_embedding,0.7335,0.8462647822324777,0.5216386519693418,0.7335,1.0,0.05,8,0.733,0.845931909982689,0.5035511545084334
ica4,5000,real_amplitudes,rx_embedding,0.7335,0.8462647822324777,0.519875024139576,0.7335,1.0,0.05,1,0.733,0.845931909982689,0.4772700563586104
ica4,5000,real_amplitudes,rz_embedding,0.7335,0.8462647822324777,0.5133710869907189,0.7335,1.0,0.05,6,0.733,0.845931909982689,0.4863344421110719
ica4,5000,custom_ansatz_1,rz_embedding,0.7335,0.8462647822324777,0.5121388495621625,0.7335,1.0,0.05,7,0.733,0.845931909982689,0.5219047473059767
ica4,5000,efficient_su2_like,rz_embedding,0.7335,0.8462647822324777,0.508945391483174,0.7335,1.0,0.05,7,0.733,0.845931909982689,0.4789332229665169
xgb_pca4,5000,efficient_su2_like,rz_embedding,0.7335,0.8462647822324777,0.508208095294733,0.7335,1.0,0.05,7,0.733,0.845931909982689,0.5056690732764126
autoencoder,5000,real_amplitudes,rz_embedding,0.7335,0.8462647822324777,0.5064949847233253,0.7335,1.0,0.05,6,0.733,0.845931909982689,0.4930560878029339
autoencoder,5000,efficient_su2_like,rz_embedding,0.7335,0.8462647822324777,0.5045638186443214,0.7335,1.0,0.05,7,0.733,0.845931909982689,0.4887819284557332
pca4,5000,real_amplitudes,rz_embedding,0.7335,0.8462647822324777,0.5041456124801927,0.7335,1.0,0.05,6,0.733,0.845931909982689,0.4910148126574388
xgb_pca4,5000,real_amplitudes,rz_embedding,0.7335,0.8462647822324777,0.5030182463221518,0.7335,1.0,0.05,6,0.733,0.845931909982689,0.5082161963303033
autoencoder,5000,custom_ansatz_1,rz_embedding,0.7335,0.8462647822324777,0.502248977185383,0.7335,1.0,0.05,7,0.733,0.845931909982689,0.49003888386447364
autoencoder,5000,strongly_entangling,rz_embedding,0.7335,0.8462647822324777,0.5012501422796201,0.7335,1.0,0.05,8,0.733,0.845931909982689,0.4702495005390602
xgb_pca4,5000,strongly_entangling,rz_embedding,0.7335,0.8462647822324777,0.5007417724012067,0.7335,1.0,0.05,8,0.733,0.845931909982689,0.5063282084297764
pca4,5000,efficient_su2_like,rz_embedding,0.7335,0.8462647822324777,0.4927012153557118,0.7335,1.0,0.05,7,0.733,0.845931909982689,0.4929232388572947
pca4,5000,custom_ansatz_1,rz_embedding,0.7335,0.8462647822324777,0.48791870174482765,0.7335,1.0,0.05,7,0.733,0.845931909982689,0.48910127688275057
xgb_pca4,5000,custom_ansatz_1,rz_embedding,0.7335,0.8462647822324777,0.48499445589076,0.7335,1.0,0.05,7,0.733,0.845931909982689,0.49493130176638
pca4,5000,strongly_entangling,rz_embedding,0.7335,0.8462647822324777,0.47418887827387,0.7335,1.0,0.05,8,0.733,0.845931909982689,0.49169949568496407
xgb_pca4,5000,custom_ansatz_1,amplitude_embedding,0.7335,0.8462647822324777,0.22167868210064828,0.7335,1.0,0.05,1,0.733,0.845931909982689,0.20553264762839085
pca4,5000,strongly_entangling,amplitude_embedding,0.7335,0.8462647822324777,0.20105101475743398,0.7335,1.0,0.05,1,0.733,0.845931909982689,0.1840060088600028
pca4,5000,real_amplitudes,amplitude_embedding,0.7335,0.8462647822324777,0.0960326686796835,0.7335,1.0,0.05,1,0.733,0.845931909982689,0.07458701861418111
pca4,5000,custom_ansatz_1,amplitude_embedding,0.7335,0.8462647822324777,0.0887767277861547,0.7335,1.0,0.05,1,0.733,0.845931909982689,0.09439939502633987
xgb_pca4,5000,efficient_su2_like,amplitude_embedding,0.7335,0.8462647822324777,0.05387569685040881,0.7335,1.0,0.05,1,0.733,0.845931909982689,0.04793803107643412
