feature_set,train_size,ansatz,encoding,accuracy,f1,auc,precision,recall,threshold,best_epoch,validation_accuracy,validation_f1,validation_auc
ica4,5000,efficient_su2_like,iqp_embedding,0.8775,0.9191152195444041,0.9315273733199813,0.8911651728553137,0.9488752556237219,0.4749999999999999,16,0.879,0.9212752114508783,0.9353127826233578
xgb_pca4,5000,custom_ansatz_1,iqp_embedding,0.8725,0.9083722601509163,0.9506107472589591,0.9604863221884499,0.8616223585548739,0.5149999999999999,7,0.871,0.9079229122055674,0.9448625779848858
ica4,5000,custom_ansatz_1,zz_feature_map,0.871,0.9157413455258001,0.9199320638793931,0.8789968652037617,0.9556918882072256,0.5449999999999999,20,0.839,0.8963296844816484,0.8973179841705372
xgb_pca4,5000,real_amplitudes,zz_feature_map,0.8705,0.90619340818544,0.9363879009247856,0.9667697063369397,0.852760736196319,0.4499999999999999,20,0.881,0.9138305575669804,0.936063890123703
pca4,5000,real_amplitudes,amplitude_embedding,0.8685,0.9145271368215795,0.9369339988822258,0.8739130434782608,0.9591002044989775,0.5049999999999999,17,0.839,0.8968609865470852,0.9269790660719122
xgb_pca4,5000,strongly_entangling,iqp_embedding,0.8675,0.9010085917071349,0.936637289921743,0.996694214876033,0.8220858895705522,0.5099999999999999,13,0.88,0.9109792284866469,0.9338769920954876
ica4,5000,real_amplitudes,custom_h_ry_rz,0.862,0.9096858638743456,0.9172936561833764,0.8747640025173065,0.9475119291070211,0.5049999999999999,10,0.846,0.9011553273427471,0.8985340629806194
ica4,5000,custom_ansatz_1,custom_h_ry_rz,0.861,0.9128526645768025,0.927875423161971,0.845037724898433,0.9925017041581459,0.49999999999999994,12,0.844,0.9029850746268657,0.923044693451058
pca4,5000,real_amplitudes,iqp_embedding,0.8605,0.9064072458906407,0.9055499922625465,0.892338177014531,0.9209270620313565,0.5099999999999999,18,0.838,0.8931398416886543,0.8883404611902244
ica4,5000,strongly_entangling,iqp_embedding,0.8605,0.912621359223301,0.8949560755635872,0.8441483198146003,0.9931833674164963,0.4499999999999999,19,0.847,0.9047915370255134,0.8935215700701544
ica4,5000,real_amplitudes,iqp_embedding,0.8585,0.9107537054556922,0.8655294528405407,0.8474178403755869,0.9843217450579413,0.44499999999999995,16,0.844,0.9025,0.8691233502460262
ica4,5000,real_amplitudes,zz_feature_map,0.858,0.9100126742712294,0.9211611040131167,0.8502072232089994,0.9788684389911384,0.48999999999999994,20,0.844,0.9023779724655819,0.9064998901441412
pca4,5000,strongly_entangling,zz_feature_map,0.857,0.9105691056910569,0.9175366505906684,0.8411322934719815,0.9925017041581459,0.4049999999999999,10,0.845,0.9035469819539514,0.9035567750407489
pca4,5000,efficient_su2_like,zz_feature_map,0.857,0.9109034267912772,0.9159162615694114,0.8387837062535858,0.9965916837082481,0.38499999999999995,17,0.848,0.9054726368159204,0.9030866941561791
pca4,5000,custom_ansatz_1,zz_feature_map,0.8565,0.9056851790995728,0.8839612180925962,0.8743654822335025,0.9393319700068167,0.5399999999999999,18,0.833,0.8914879792072774,0.8572793557848051
ica4,5000,custom_ansatz_1,iqp_embedding,0.8565,0.9098334904178448,0.8286345888470683,0.8438228438228438,0.9870483980913429,0.4499999999999999,13,0.844,0.9027431421446384,0.8378783001466448
pca4,5000,strongly_entangling,custom_h_ry_rz,0.8565,0.9105082631743062,0.8069972157956595,0.8390804597701149,0.9952283571915473,0.44499999999999995,14,0.848,0.9057071960297767,0.8272401653458415
pca4,5000,real_amplitudes,custom_h_ry_rz,0.8565,0.9105640386413213,0.8064818118686143,0.838691159586682,0.9959100204498977,0.31999999999999995,5,0.848,0.9058240396530359,0.827229946196177
pca4,5000,custom_ansatz_1,custom_h_ry_rz,0.8565,0.9105082631743062,0.806034190592024,0.8390804597701149,0.9952283571915473,0.41999999999999993,12,0.849,0.9062693978895097,0.8262846748522056
xgb_pca4,5000,efficient_su2_like,ry_embedding,0.8555,0.8935543278084714,0.9250464566939204,0.9719551282051282,0.8268575323790047,0.49499999999999994,5,0.869,0.9041697147037308,0.9275002427048045
xgb_pca4,5000,real_amplitudes,iqp_embedding,0.8555,0.8939449541284403,0.9199141590283294,0.9682034976152624,0.8302658486707567,0.5049999999999999,8,0.866,0.9019033674963397,0.9148591545697483
pca4,5000,efficient_su2_like,custom_h_ry_rz,0.8555,0.9102205653929791,0.8033791569628769,0.8361872146118722,0.9986366734832992,0.38499999999999995,19,0.848,0.9057071960297767,0.8234744086944525
ica4,5000,efficient_su2_like,zz_feature_map,0.8545,0.9063405214032829,0.9201967998915477,0.8585365853658536,0.9597818677573279,0.4699999999999999,20,0.841,0.8993033565547816,0.9096729361149858
ica4,5000,strongly_entangling,custom_h_ry_rz,0.8505,0.8927161822748475,0.9364326630524447,0.9424242424242424,0.8479890933878664,0.5049999999999999,19,0.849,0.8900218499635834,0.9324258728431207
pca4,5000,strongly_entangling,amplitude_embedding,0.8505,0.8954910870325061,0.9321732268762045,0.9189383070301291,0.8732106339468303,0.5099999999999999,8,0.844,0.8910614525139665,0.9227381189611213
pca4,5000,real_amplitudes,zz_feature_map,0.8505,0.9069405539993776,0.8821899167552316,0.8344788087056129,0.9931833674164963,0.4099999999999999,19,0.843,0.9027863777089783,0.8745854857417314
pca4,5000,custom_ansatz_1,iqp_embedding,0.8465,0.9008718114304165,0.7910459118748809,0.8558282208588958,0.950920245398773,0.5049999999999999,10,0.831,0.8915971776779987,0.805044172274425
pca4,5000,strongly_entangling,iqp_embedding,0.8465,0.9046287666977322,0.7880832984828195,0.8310502283105022,0.9925017041581459,0.4799999999999999,3,0.835,0.8980852378011118,0.8054835957100009
autoencoder,5000,custom_ansatz_1,custom_h_ry_rz,0.846,0.9009009009009009,0.8753739236306946,0.8531383302864107,0.9543285616905249,0.5199999999999999,20,0.818,0.8836317135549873,0.8514033447276852
