feature_set,train_size,ansatz,encoding,accuracy,f1,auc,precision,recall,threshold,best_epoch,validation_accuracy,validation_f1,validation_auc
autoencoder,5000,strongly_entangling,amplitude_embedding,0.964,0.9755600814663951,0.9534755234291371,0.9716024340770791,0.9795501022494888,0.4049999999999999,20,0.971,0.9803921568627451,0.9539882786353348
xgb_pca4,5000,strongly_entangling,zz_feature_map,0.963,0.9747267759562842,0.9696973184927696,0.9767282683093771,0.972733469665985,0.39499999999999996,18,0.958,0.9713896457765667,0.9777069250067701
autoencoder,5000,strongly_entangling,zz_feature_map,0.9595,0.9723455104131102,0.9857106499333045,0.9740082079343365,0.9706884798909339,0.4699999999999999,20,0.963,0.9748127978216474,0.9826938700430737
autoencoder,5000,efficient_su2_like,zz_feature_map,0.958,0.9713310580204778,0.9819340052768154,0.9726589200273411,0.9700068166325835,0.4599999999999999,5,0.967,0.977657413676371,0.9835165115910705
ica4,5000,efficient_su2_like,iqp_embedding,0.958,0.9714285714285714,0.9788300714531448,0.9694501018329938,0.9734151329243353,0.42999999999999994,20,0.95,0.9658469945355191,0.9752849865362704
xgb_pca4,5000,efficient_su2_like,custom_h_ry_rz,0.953,0.9679180887372013,0.9684554891797147,0.9692412850307587,0.9665985003408316,0.4699999999999999,9,0.955,0.9694915254237289,0.963982607007271
autoencoder,5000,strongly_entangling,iqp_embedding,0.9525,0.96738757294885,0.9522861297513399,0.9744121715076072,0.9604635310156783,0.5299999999999999,15,0.957,0.9706083390293917,0.9471874345335725
autoencoder,5000,efficient_su2_like,custom_h_ry_rz,0.951,0.9673333333333334,0.9882748803892002,0.9465101108936725,0.989093387866394,0.4749999999999999,20,0.951,0.9674850696748507,0.9832252658256306
autoencoder,5000,real_amplitudes,amplitude_embedding,0.9505,0.9665653495440729,0.951174750067463,0.9578313253012049,0.9754601226993865,0.43999999999999995,19,0.961,0.9737373737373738,0.9521897082943729
autoencoder,5000,custom_ansatz_1,iqp_embedding,0.9495,0.9652084050981743,0.9533949515993508,0.9756267409470752,0.9550102249488752,0.5549999999999999,10,0.955,0.9692412850307587,0.9471772153839079
autoencoder,5000,real_amplitudes,iqp_embedding,0.947,0.9633724948168625,0.9570347520369966,0.9768745620182201,0.9502385821404227,0.58,2,0.95,0.9656593406593407,0.9509583007597938
autoencoder,5000,efficient_su2_like,iqp_embedding,0.943,0.9608516483516484,0.9566497977391288,0.9681660899653979,0.9536468984321745,0.4499999999999999,3,0.952,0.9673024523160763,0.9532473902846544
xgb_pca4,5000,efficient_su2_like,zz_feature_map,0.943,0.9619238476953907,0.950242418894222,0.9430255402750491,0.9815950920245399,0.37499999999999994,2,0.937,0.9580838323353293,0.9510758209809361
xgb_pca4,5000,custom_ansatz_1,zz_feature_map,0.9375,0.9580396106075865,0.9537134021646965,0.9437830687830688,0.972733469665985,0.4549999999999999,20,0.944,0.9626666666666667,0.9558072872756259
autoencoder,5000,strongly_entangling,custom_h_ry_rz,0.932,0.952280701754386,0.9801115472221263,0.9812002892263196,0.9250170415814588,0.5149999999999999,19,0.944,0.9610027855153204,0.9795617006708872
autoencoder,5000,efficient_su2_like,ry_embedding,0.93,0.9518238128011012,0.9387104158913226,0.9610840861709521,0.9427402862985685,0.5299999999999999,20,0.948,0.964625850340136,0.9457005482573795
autoencoder,5000,real_amplitudes,zz_feature_map,0.9295,0.952251947172367,0.9749153036598793,0.946164199192463,0.9584185412406271,0.49999999999999994,19,0.926,0.9501347708894878,0.9747127141550551
pca4,5000,custom_ansatz_1,zz_feature_map,0.9295,0.9531405782652044,0.9642529648514985,0.9299610894941635,0.9775051124744376,0.43499999999999994,7,0.929,0.9525718102872411,0.9639519495582773
pca4,5000,strongly_entangling,zz_feature_map,0.929,0.9516678012253234,0.9686255852648191,0.9503738953093134,0.9529652351738241,0.4499999999999999,20,0.918,0.9436813186813187,0.9590671960186193
xgb_pca4,5000,real_amplitudes,custom_h_ry_rz,0.9235,0.9482233502538071,0.9625161942983282,0.9415322580645161,0.9550102249488752,0.4499999999999999,1,0.915,0.9429912810194501,0.9479794186325755
autoencoder,5000,efficient_su2_like,rx_embedding,0.9235,0.9484674974738969,0.9303974493260742,0.9374167776298269,0.9597818677573279,0.5099999999999999,20,0.927,0.9512358049432198,0.9355120560418168
autoencoder,5000,custom_ansatz_1,custom_h_ry_rz,0.9185,0.9448392554991539,0.970511989216164,0.9381720430107527,0.9516019086571234,0.49999999999999994,2,0.927,0.9511051574012056,0.9715498873338749
autoencoder,5000,real_amplitudes,custom_h_ry_rz,0.9135,0.9421598127716483,0.9690808800490082,0.9245406824146981,0.9604635310156783,0.49999999999999994,1,0.933,0.955363091272485,0.9720915022660965
pca4,5000,efficient_su2_like,zz_feature_map,0.907,0.9384513567174056,0.9540267370583098,0.9118971061093247,0.9665985003408316,0.37499999999999994,20,0.911,0.9409422694094227,0.9456596716587213
