feature_set,train_size,ansatz,encoding,accuracy,f1,auc,precision,recall,threshold,best_epoch,validation_accuracy,validation_f1,validation_auc
ica4,5000,strongly_entangling,custom_h_ry_rz,0.96,0.9731723675385647,0.9729713484015444,0.9577557755775578,0.989093387866394,0.5399999999999999,20,0.957,0.971198928332217,0.9740178119778652
xgb_pca4,5000,strongly_entangling,iqp_embedding,0.958,0.9711141678129298,0.9754038503103294,0.9798750867453158,0.9625085207907293,0.43999999999999995,12,0.959,0.9718213058419244,0.9798018506880042
ica4,5000,real_amplitudes,custom_h_ry_rz,0.9505,0.9666329625884732,0.965771040438106,0.956,0.9775051124744376,0.43999999999999995,8,0.95,0.9661246612466124,0.9646928379089575
xgb_pca4,5000,strongly_entangling,zz_feature_map,0.95,0.9657534246575342,0.9612884330825375,0.9704060564349621,0.9611451942740287,0.44499999999999995,20,0.958,0.9715832205683356,0.9534364445534488
autoencoder,5000,real_amplitudes,zz_feature_map,0.9485,0.96459264352011,0.9759793633802313,0.9729542302357836,0.956373551465576,0.5149999999999999,15,0.944,0.9614855570839065,0.969679782945261
autoencoder,5000,real_amplitudes,amplitude_embedding,0.9465,0.9629116117850953,0.9493599655203725,0.9795486600846263,0.9468302658486708,0.4599999999999999,19,0.957,0.970487302676733,0.9507334794671736
autoencoder,5000,efficient_su2_like,iqp_embedding,0.945,0.9621472814865795,0.9475515755629477,0.9715079916608756,0.9529652351738241,0.49499999999999994,18,0.959,0.9720136518771331,0.9455779184614048
autoencoder,5000,real_amplitudes,rx_embedding,0.945,0.9625340599455041,0.9432505745538813,0.9618788291354663,0.9631901840490797,0.49499999999999994,20,0.952,0.967479674796748,0.9483728558946609
ica4,5000,custom_ansatz_1,custom_h_ry_rz,0.9435,0.9609402004839267,0.9671305302010074,0.9747545582047685,0.9475119291070211,0.5349999999999999,20,0.94,0.9587345254470426,0.9663585593042804
autoencoder,5000,strongly_entangling,zz_feature_map,0.938,0.9564912280701754,0.966635588960892,0.9855386840202458,0.929107021131561,0.48499999999999993,20,0.945,0.9616724738675958,0.9654081783854765
autoencoder,5000,efficient_su2_like,zz_feature_map,0.93,0.9508771929824561,0.9661649471615056,0.9797541576283442,0.923653715064758,0.5099999999999999,12,0.926,0.9481792717086834,0.956471532003822
autoencoder,5000,strongly_entangling,iqp_embedding,0.9295,0.9519918283963228,0.9340206238305894,0.9510204081632653,0.9529652351738241,0.4549999999999999,15,0.939,0.9590878604963112,0.9369529561445192
xgb_pca4,5000,custom_ansatz_1,zz_feature_map,0.9245,0.9501156260323753,0.9548107137513093,0.9217948717948717,0.9802317655078391,0.44499999999999995,18,0.925,0.9509483322432962,0.956951832038056
ica4,5000,efficient_su2_like,zz_feature_map,0.9235,0.9487093530003352,0.9694581608392772,0.933377308707124,0.9645535105657805,0.38999999999999996,20,0.928,0.9516129032258065,0.9679578562267833
ica4,5000,real_amplitudes,iqp_embedding,0.923,0.9467864547339323,0.9620941513804,0.9600560616678346,0.9338786639400136,0.5049999999999999,1,0.918,0.9429763560500696,0.9571970916300055
autoencoder,5000,real_amplitudes,iqp_embedding,0.9215,0.9457310750086415,0.9394816034049913,0.9593267882187938,0.9325153374233128,0.4699999999999999,5,0.94,0.9590723055934516,0.9400289201935508
autoencoder,5000,custom_ansatz_1,iqp_embedding,0.921,0.9451007644197359,0.9342789652530787,0.963855421686747,0.9270620313565099,0.4599999999999999,20,0.944,0.9616438356164384,0.936671929528744
pca4,5000,custom_ansatz_1,custom_h_ry_rz,0.916,0.9450980392156862,0.950933034578104,0.9077212806026366,0.9856850715746421,0.4749999999999999,14,0.938,0.9592105263157895,0.9522203657433665
ica4,5000,efficient_su2_like,iqp_embedding,0.9145,0.9402724414949354,0.9694811813620731,0.9641833810888252,0.9175187457396047,0.4699999999999999,20,0.91,0.9368863955119214,0.9578971033820276
pca4,5000,strongly_entangling,custom_h_ry_rz,0.914,0.9428950863213812,0.9413443473745733,0.919093851132686,0.9679618268575324,0.48999999999999994,20,0.934,0.9561170212765957,0.9484546090919774
xgb_pca4,5000,efficient_su2_like,iqp_embedding,0.9115,0.9385203195554012,0.9618588304807069,0.9567988668555241,0.9209270620313565,0.4099999999999999,2,0.914,0.9401114206128134,0.9620154206968438
pca4,5000,real_amplitudes,zz_feature_map,0.911,0.9417157825802227,0.9448044598426163,0.906112161310649,0.9802317655078391,0.41999999999999993,5,0.898,0.9328947368421052,0.9411581362314841
xgb_pca4,5000,real_amplitudes,zz_feature_map,0.911,0.9375438596491228,0.9341689783108309,0.9660159074475777,0.9107021131561008,0.4549999999999999,20,0.915,0.940517844646606,0.9239593073460357
pca4,5000,real_amplitudes,ry_embedding,0.9045,0.9347454731807311,0.956296816389589,0.936986301369863,0.9325153374233128,0.48499999999999993,20,0.916,0.9429347826086957,0.9653264251881601
pca4,5000,strongly_entangling,zz_feature_map,0.902,0.9326460481099657,0.9554501727178669,0.9404019404019404,0.9250170415814588,0.42499999999999993,13,0.915,0.9422161794697484,0.9588117172770054
ica4,5000,real_amplitudes,zz_feature_map,0.9,0.9285714285714286,0.9525483079276287,0.9752438109527382,0.8861622358554874,0.4549999999999999,20,0.9,0.9288762446657184,0.9416793128643766
xgb_pca4,5000,real_amplitudes,iqp_embedding,0.898,0.9274537695590327,0.9514330914899521,0.9695167286245353,0.8888888888888888,0.4649999999999999,6,0.907,0.9339019189765458,0.9510247252326135
xgb_pca4,5000,efficient_su2_like,zz_feature_map,0.8975,0.926549623790756,0.9095408556728324,0.9765861027190332,0.8813905930470347,0.48499999999999993,19,0.897,0.9263759828448892,0.9031480090541666
pca4,5000,real_amplitudes,custom_h_ry_rz,0.8885,0.9256914361879374,0.9141308921347825,0.9054758800521513,0.9468302658486708,0.4749999999999999,20,0.907,0.9379586390927285,0.9325127356152694
pca4,5000,strongly_entangling,ry_embedding,0.882,0.918732782369146,0.8953519006638864,0.9283228949199722,0.9093387866394002,0.5249999999999999,20,0.902,0.9328767123287671,0.9124321065244161
pca4,5000,custom_ansatz_1,ry_embedding,0.8745,0.9134184201448775,0.8854549942384746,0.9245810055865922,0.9025221540558964,0.5199999999999999,20,0.894,0.9271978021978022,0.9044458410615653
pca4,5000,custom_ansatz_1,zz_feature_map,0.87,0.9071428571428571,0.922809629228902,0.9527381845461366,0.8657123381049762,0.48999999999999994,19,0.887,0.920812894183602,0.9292068406987855
xgb_pca4,5000,real_amplitudes,ry_embedding,0.869,0.905823148813803,0.9166912858368791,0.9581749049429658,0.8588957055214724,0.4649999999999999,20,0.868,0.905982905982906,0.906096233732391
ica4,5000,custom_ansatz_1,iqp_embedding,0.864,0.9069130732375086,0.9312632767667932,0.9106529209621993,0.9032038173142468,0.49499999999999994,9,0.884,0.921727395411606,0.9393748946150191
ica4,5000,strongly_entangling,iqp_embedding,0.862,0.9041000694927033,0.9214463027122013,0.9220411055988661,0.8868438991138378,0.4799999999999999,13,0.875,0.9139710942876806,0.9239541977712035
pca4,5000,efficient_su2_like,zz_feature_map,0.8595,0.9056730446458543,0.9306187021285032,0.8921957671957672,0.9195637355146558,0.35999999999999993,6,0.845,0.8940533151059467,0.909013800961622
pca4,5000,real_amplitudes,iqp_embedding,0.8565,0.9075684380032206,0.8668070918557226,0.8601953601953602,0.9604635310156783,0.38499999999999995,19,0.841,0.8982725527831094,0.8420783706587774
autoencoder,5000,custom_ansatz_1,zz_feature_map,0.8545,0.8925009235315848,0.903661669934302,0.9741935483870968,0.8234492160872529,0.5199999999999999,14,0.869,0.9041697147037308,0.9180373101154252
pca4,5000,custom_ansatz_1,amplitude_embedding,0.852,0.903457273320287,0.8989514151866389,0.866166353971232,0.9441036128152692,0.35999999999999993,18,0.843,0.898513251454428,0.8804104010505287
pca4,5000,strongly_entangling,amplitude_embedding,0.8475,0.8987047492527399,0.9008442137276493,0.8762953367875648,0.9222903885480572,0.37999999999999995,19,0.847,0.8995403808273145,0.8831619070977104
pca4,5000,strongly_entangling,iqp_embedding,0.846,0.9006451612903226,0.8547903789561728,0.8548683404776485,0.9516019086571234,0.39499999999999996,20,0.85,0.9040920716112532,0.834521309481838
pca4,5000,real_amplitudes,amplitude_embedding,0.8445,0.8967806173249253,0.8997852696790298,0.8738680465717982,0.9209270620313565,0.38499999999999995,20,0.843,0.8966425279789335,0.8808242766119432
ica4,5000,strongly_entangling,zz_feature_map,0.8385,0.8972319440025454,0.84337603640312,0.8412887828162291,0.9611451942740287,0.3999999999999999,20,0.815,0.8813341885824246,0.8223145352075254
ica4,5000,efficient_su2_like,ry_embedding,0.8355,0.8958531180753403,0.8878708702141291,0.8362884160756501,0.9645535105657805,0.42999999999999994,20,0.824,0.8890290037831021,0.8690364874738774
pca4,5000,efficient_su2_like,amplitude_embedding,0.833,0.8890365448504983,0.8951287294845578,0.8671419313026572,0.9120654396728016,0.4149999999999999,1,0.837,0.8926925608953259,0.873308092033662
autoencoder,5000,efficient_su2_like,ry_embedding,0.8295,0.8856088560885609,0.8251194829079013,0.8718626155878467,0.8997955010224948,0.5099999999999999,20,0.852,0.9014647137150466,0.84950769246491
xgb_pca4,5000,efficient_su2_like,amplitude_embedding,0.8205,0.8905154010369015,0.7879419780512105,0.8057395143487859,0.9952283571915473,0.285,5,0.821,0.890920170627666,0.8258503609914619
ica4,5000,efficient_su2_like,rx_embedding,0.8155,0.8836329233680227,0.8462024450353046,0.8221830985915493,0.9550102249488752,0.4599999999999999,20,0.817,0.8858390517779164,0.8223298639320223
autoencoder,5000,efficient_su2_like,rx_embedding,0.8125,0.8710897215537986,0.8017408630905565,0.8786407766990292,0.863667348329925,0.5249999999999999,20,0.824,0.8807588075880759,0.8254160471307181
pca4,5000,efficient_su2_like,iqp_embedding,0.8115,0.8841069781739932,0.8437993582389812,0.8051511758118701,0.9802317655078391,0.36999999999999994,1,0.813,0.8859060402684564,0.8219977415679243
xgb_pca4,5000,custom_ansatz_1,ry_embedding,0.789,0.8554794520547945,0.8462894114547563,0.8596008258774949,0.8513974096796183,0.4099999999999999,20,0.783,0.8542646071188718,0.8268722759579176
pca4,5000,efficient_su2_like,custom_h_ry_rz,0.7875,0.8526863084922011,0.7898277425435887,0.8674188998589563,0.8384458077709611,0.49499999999999994,20,0.776,0.8450899031811895,0.7787145331636953
pca4,5000,strongly_entangling,rx_embedding,0.7845,0.8612809784357901,0.7143121148059048,0.8158536585365853,0.9120654396728016,0.48999999999999994,20,0.796,0.8692307692307693,0.7555630495986428
xgb_pca4,5000,real_amplitudes,amplitude_embedding,0.782,0.8700834326579261,0.7094669342162983,0.7728957120169402,0.9952283571915473,0.22999999999999998,5,0.783,0.8707564026206075,0.7450884211924726
xgb_pca4,5000,strongly_entangling,ry_embedding,0.7805,0.8517392772711921,0.8365325465430209,0.8440428380187416,0.8595773687798227,0.4049999999999999,20,0.773,0.8493696084936961,0.8147830219047472
ica4,5000,custom_ansatz_1,zz_feature_map,0.77,0.8632580261593341,0.728089258240388,0.7654190827622562,0.9897750511247444,0.37999999999999995,20,0.765,0.8600357355568791,0.7178543873364296
pca4,5000,custom_ansatz_1,iqp_embedding,0.752,0.8392741412832145,0.7931158405496278,0.7998764669549104,0.8827539195637355,0.4149999999999999,2,0.747,0.8383386581469648,0.7675654408796645
ica4,5000,real_amplitudes,ry_embedding,0.738,0.844047619047619,0.77338789197236,0.7490755414685684,0.9665985003408316,0.38499999999999995,20,0.749,0.8515671200473093,0.7461767606317479
xgb_pca4,5000,strongly_entangling,amplitude_embedding,0.734,0.8464203233256351,0.5431960926499309,0.7341011517275914,0.9993183367416496,0.21499999999999997,5,0.734,0.8464203233256351,0.5782199263199308
xgb_pca4,5000,strongly_entangling,rx_embedding,0.7335,0.8462647822324777,0.7613884444649072,0.7335,1.0,0.05,1,0.733,0.845931909982689,0.7327130309486948
ica4,5000,efficient_su2_like,amplitude_embedding,0.7335,0.8462647822324777,0.7613353693706829,0.7335,1.0,0.05,1,0.733,0.845931909982689,0.7753294398373112
xgb_pca4,5000,efficient_su2_like,ry_embedding,0.7335,0.8462647822324777,0.7435807911642118,0.7335,1.0,0.05,1,0.733,0.845931909982689,0.7133579614840249
xgb_pca4,5000,custom_ansatz_1,rx_embedding,0.7335,0.8462647822324777,0.7364073404773689,0.7335,1.0,0.05,1,0.733,0.845931909982689,0.7061534609705127
xgb_pca4,5000,real_amplitudes,rx_embedding,0.7335,0.8462647822324777,0.7364073404773689,0.7335,1.0,0.05,1,0.733,0.845931909982689,0.7061534609705127
ica4,5000,strongly_entangling,ry_embedding,0.7335,0.8462647822324777,0.7232894792374068,0.7335,1.0,0.05,1,0.733,0.845931909982689,0.6923320610492001
xgb_pca4,5000,efficient_su2_like,rx_embedding,0.7335,0.845998266396995,0.7220207926477564,0.7342026078234705,0.9979550102249489,0.32999999999999996,4,0.734,0.8460648148148148,0.690584586456561
ica4,5000,custom_ansatz_1,ry_embedding,0.7335,0.8462647822324777,0.7165265612070939,0.7335,1.0,0.05,1,0.733,0.845931909982689,0.6853166148044821
ica4,5000,strongly_entangling,rx_embedding,0.7335,0.8462647822324777,0.709546866587118,0.7335,1.0,0.05,1,0.733,0.845931909982689,0.6773661163654573
ica4,5000,real_amplitudes,rx_embedding,0.7335,0.8462647822324777,0.6115785556156647,0.7335,1.0,0.05,1,0.733,0.845931909982689,0.5714114178559202
ica4,5000,custom_ansatz_1,rx_embedding,0.7335,0.8462647822324777,0.5633786965524209,0.7335,1.0,0.05,1,0.733,0.845931909982689,0.5182386273638171
xgb_pca4,5000,custom_ansatz_1,amplitude_embedding,0.7335,0.8462647822324777,0.5334443434099277,0.7335,1.0,0.05,7,0.733,0.845931909982689,0.5686650213835707
xgb_pca4,5000,real_amplitudes,rz_embedding,0.7335,0.8462647822324777,0.5260649869358534,0.7335,1.0,0.05,7,0.733,0.845931909982689,0.5393360618462938
pca4,5000,efficient_su2_like,rz_embedding,0.7335,0.8462647822324777,0.5180269877262246,0.7335,1.0,0.05,8,0.733,0.845931909982689,0.4783737245223825
xgb_pca4,5000,efficient_su2_like,rz_embedding,0.7335,0.8462647822324777,0.5163784625104393,0.7335,1.0,0.05,7,0.733,0.845931909982689,0.534803868970063
pca4,5000,real_amplitudes,rz_embedding,0.7335,0.8462647822324777,0.5160050184739696,0.7335,1.0,0.05,7,0.733,0.845931909982689,0.48049164329036176
xgb_pca4,5000,custom_ansatz_1,rz_embedding,0.7335,0.8462647822324777,0.5149262511973869,0.7335,1.0,0.05,8,0.733,0.845931909982689,0.5166469948035625
pca4,5000,strongly_entangling,rz_embedding,0.7335,0.8462647822324777,0.5125116541396656,0.7335,1.0,0.05,8,0.733,0.845931909982689,0.4839431610895657
ica4,5000,efficient_su2_like,rz_embedding,0.7335,0.8462647822324777,0.5066510127111653,0.7335,1.0,0.05,8,0.733,0.845931909982689,0.5008328606976613
ica4,5000,real_amplitudes,rz_embedding,0.7335,0.8462647822324777,0.5065384679330512,0.7335,1.0,0.05,7,0.733,0.845931909982689,0.509220227784846
pca4,5000,custom_ansatz_1,rz_embedding,0.7335,0.8462647822324777,0.5042952458783673,0.7335,1.0,0.05,8,0.733,0.845931909982689,0.5113177082534962
pca4,5000,real_amplitudes,rx_embedding,0.7335,0.8462647822324777,0.5029453479999642,0.7335,1.0,0.05,1,0.733,0.845931909982689,0.5501274838920653
xgb_pca4,5000,strongly_entangling,rz_embedding,0.7335,0.8462647822324777,0.5028398372704821,0.7335,1.0,0.05,8,0.733,0.845931909982689,0.5049588423747259
ica4,5000,custom_ansatz_1,rz_embedding,0.7335,0.8462647822324777,0.500766071841936,0.7335,1.0,0.05,8,0.733,0.845931909982689,0.4998773702040253
ica4,5000,strongly_entangling,rz_embedding,0.7335,0.8462647822324777,0.4993803642614057,0.7335,1.0,0.05,8,0.733,0.845931909982689,0.506371639815851
autoencoder,5000,custom_ansatz_1,rz_embedding,0.7335,0.8462647822324777,0.48645242233451125,0.7335,1.0,0.05,8,0.733,0.845931909982689,0.47463096095773866
autoencoder,5000,real_amplitudes,rz_embedding,0.7335,0.8462647822324777,0.4754671567480187,0.7335,1.0,0.05,7,0.733,0.845931909982689,0.4813142848383586
autoencoder,5000,efficient_su2_like,rz_embedding,0.7335,0.8462647822324777,0.46527993595178996,0.7335,1.0,0.05,8,0.733,0.845931909982689,0.48290080782378103
autoencoder,5000,strongly_entangling,rz_embedding,0.7335,0.8462647822324777,0.46518977223750524,0.7335,1.0,0.05,8,0.733,0.845931909982689,0.4734838614078922
pca4,5000,custom_ansatz_1,rx_embedding,0.7335,0.8462647822324777,0.41613687491287366,0.7335,1.0,0.05,1,0.733,0.845931909982689,0.46074569135102267
ica4,5000,real_amplitudes,amplitude_embedding,0.7335,0.8462647822324777,0.3789612884330826,0.7335,1.0,0.05,1,0.733,0.845931909982689,0.42563269310360685
pca4,5000,efficient_su2_like,rx_embedding,0.7335,0.8462647822324777,0.3743175374179415,0.7335,1.0,0.05,1,0.733,0.845931909982689,0.4203953789005217
pca4,5000,efficient_su2_like,ry_embedding,0.7335,0.8462647822324777,0.3697083171869945,0.7335,1.0,0.05,1,0.733,0.845931909982689,0.4118010740326297
ica4,5000,custom_ansatz_1,amplitude_embedding,0.7335,0.8462647822324777,0.36650462776454096,0.7335,1.0,0.05,1,0.733,0.845931909982689,0.4122915932165285
ica4,5000,strongly_entangling,amplitude_embedding,0.7335,0.8462647822324777,0.3648893544150165,0.7335,1.0,0.05,1,0.733,0.845931909982689,0.4104214888279146
autoencoder,5000,custom_ansatz_1,rx_embedding,0.7335,0.8462647822324777,0.32224639377115805,0.7335,1.0,0.05,1,0.733,0.845931909982689,0.3004046783267164
