feature_set,train_size,ansatz,encoding,accuracy,f1,auc,precision,recall,threshold,best_epoch,validation_accuracy,validation_f1,validation_auc
pca4,5000,real_amplitudes,iqp_embedding,0.923,0.9505776636713735,0.9108,0.9769129287598944,0.925625,0.5099999999999999,5,0.915,0.9453376205787781,0.9156437499999999
ica4,5000,custom_ansatz_1,custom_h_ry_rz,0.9225,0.9512731845331657,0.9463343750000001,0.956989247311828,0.945625,0.5099999999999999,15,0.927,0.9538850284270373,0.9524125
pca4,5000,efficient_su2_like,iqp_embedding,0.9215,0.9496633536389869,0.9095640625,0.9749835418038183,0.925625,0.5049999999999999,3,0.915,0.9453376205787781,0.9149875000000001
ica4,5000,efficient_su2_like,iqp_embedding,0.919,0.9492163009404389,0.8085218750000001,0.9522012578616352,0.94625,0.565,17,0.926,0.9534005037783375,0.8499937500000001
ica4,5000,real_amplitudes,custom_h_ry_rz,0.9185,0.9489508299404948,0.930909375,0.9510357815442562,0.946875,0.4599999999999999,10,0.924,0.9522012578616352,0.9337749999999999
autoencoder,5000,strongly_entangling,iqp_embedding,0.9155,0.9446083251392986,0.9478296875,0.9931082012405238,0.900625,0.595,10,0.93,0.9545454545454546,0.9583
autoencoder,5000,custom_ansatz_1,custom_h_ry_rz,0.9145,0.9488177192457348,0.6868531250000001,0.9103963239517519,0.990625,0.4499999999999999,20,0.919,0.9512341962673089,0.71073125
xgb_pca4,5000,real_amplitudes,custom_h_ry_rz,0.914,0.9474648747709224,0.832403125,0.9265232974910395,0.969375,0.4649999999999999,2,0.919,0.9504587155963303,0.85638125
xgb_pca4,5000,custom_ansatz_1,iqp_embedding,0.914,0.9478787878787879,0.7392890625,0.92,0.9775,0.5199999999999999,13,0.92,0.951278928136419,0.77261875
xgb_pca4,5000,strongly_entangling,custom_h_ry_rz,0.9135,0.9472400121988411,0.79138125,0.9249553305539011,0.970625,0.43999999999999995,6,0.917,0.9492974954184484,0.813175
pca4,5000,real_amplitudes,custom_h_ry_rz,0.905,0.9399114484503479,0.911103125,0.9513444302176697,0.92875,0.44499999999999995,1,0.908,0.9416983523447402,0.9122999999999999
pca4,5000,custom_ansatz_1,iqp_embedding,0.9045,0.9396142902307936,0.9035453125,0.9507357645553423,0.92875,0.42499999999999993,12,0.911,0.9434920634920635,0.9146937500000001
ica4,5000,efficient_su2_like,amplitude_embedding,0.903,0.9385687143761875,0.8952421874999998,0.9512195121951219,0.92625,0.44499999999999995,11,0.905,0.9394518801784576,0.89434375
ica4,5000,custom_ansatz_1,zz_feature_map,0.9025,0.9383106611831699,0.9052140625,0.9500320307495196,0.926875,0.4549999999999999,11,0.904,0.9389312977099237,0.8951625000000001
autoencoder,5000,real_amplitudes,zz_feature_map,0.9,0.9384236453201971,0.787528125,0.9247572815533981,0.9525,0.5399999999999999,12,0.909,0.9438618136952498,0.806375
xgb_pca4,5000,custom_ansatz_1,custom_h_ry_rz,0.8915,0.9340224992398906,0.9089835937499999,0.9094138543516874,0.96,0.4799999999999999,14,0.887,0.9313904068002429,0.9092
autoencoder,5000,strongly_entangling,custom_h_ry_rz,0.8915,0.9361576934392468,0.6946218749999999,0.8843802112284602,0.994375,0.4499999999999999,20,0.901,0.9416617560400707,0.7086812499999999
xgb_pca4,5000,custom_ansatz_1,zz_feature_map,0.8905,0.9314982796371598,0.8533093749999999,0.9323731997495304,0.930625,0.5049999999999999,18,0.88,0.925,0.8286625
autoencoder,5000,custom_ansatz_1,zz_feature_map,0.89,0.9315494710640946,0.711128125,0.9275092936802974,0.935625,0.57,7,0.896,0.9352428393524284,0.7335125
autoencoder,5000,strongly_entangling,zz_feature_map,0.889,0.9309271935283137,0.7825015625,0.9268897149938042,0.935,0.5349999999999999,2,0.897,0.9358255451713395,0.7988125
autoencoder,5000,efficient_su2_like,iqp_embedding,0.8875,0.9299283712239178,0.9166593749999999,0.9267535692116697,0.933125,0.63,6,0.896,0.9350811485642946,0.9338
autoencoder,5000,efficient_su2_like,ry_embedding,0.8875,0.9300590612371775,0.6934734375,0.9251700680272109,0.935,0.5049999999999999,9,0.894,0.9340796019900498,0.7126312499999999
ica4,5000,efficient_su2_like,ry_embedding,0.886,0.9288389513108615,0.6801156249999999,0.9276807980049875,0.93,0.615,1,0.889,0.9305816135084428,0.7073624999999999
ica4,5000,efficient_su2_like,rx_embedding,0.886,0.9288389513108615,0.67085234375,0.9276807980049875,0.93,0.635,2,0.889,0.9305816135084428,0.7018437499999999
pca4,5000,custom_ansatz_1,custom_h_ry_rz,0.8855,0.9285491419656786,0.8441296875000001,0.9271028037383178,0.93,0.5149999999999999,9,0.888,0.9299123904881101,0.8675
xgb_pca4,5000,real_amplitudes,iqp_embedding,0.885,0.9310964649490713,0.7400796875,0.8941311852704258,0.97125,0.36499999999999994,11,0.895,0.9367850692354004,0.76810625
xgb_pca4,5000,efficient_su2_like,iqp_embedding,0.885,0.9310964649490713,0.7383765625,0.8941311852704258,0.97125,0.3549999999999999,3,0.896,0.9373493975903614,0.76128125
ica4,5000,real_amplitudes,rx_embedding,0.885,0.9282595134123518,0.6686906250000001,0.9265255292652553,0.93,0.5049999999999999,17,0.887,0.929419113054341,0.6921124999999999
ica4,5000,real_amplitudes,ry_embedding,0.884,0.9275452841973766,0.9108609375000002,0.9269662921348315,0.928125,0.5099999999999999,12,0.889,0.9304075235109718,0.9229375
pca4,5000,strongly_entangling,zz_feature_map,0.884,0.9276807980049875,0.68769375,0.9253731343283582,0.93,0.565,5,0.888,0.93,0.71955
xgb_pca4,5000,real_amplitudes,amplitude_embedding,0.8835,0.9274369355341016,0.8981546875,0.9242706393544382,0.930625,0.32499999999999996,18,0.889,0.9305816135084428,0.89819375
xgb_pca4,5000,strongly_entangling,iqp_embedding,0.8835,0.9301349325337331,0.8008828124999999,0.8939481268011528,0.969375,0.41999999999999993,15,0.898,0.9384800965018094,0.8320500000000001
xgb_pca4,5000,efficient_su2_like,amplitude_embedding,0.8835,0.9274369355341016,0.6573296875,0.9242706393544382,0.930625,0.29,1,0.887,0.929419113054341,0.68101875
autoencoder,5000,real_amplitudes,iqp_embedding,0.882,0.92625,0.903015625,0.92625,0.92625,0.595,13,0.895,0.9344159900062461,0.92228125
pca4,5000,strongly_entangling,iqp_embedding,0.882,0.92625,0.8454921874999999,0.92625,0.92625,0.5049999999999999,19,0.887,0.9290646578782172,0.86914375
pca4,5000,strongly_entangling,custom_h_ry_rz,0.879,0.9247980111870727,0.7661921875,0.9196538936959209,0.93,0.5249999999999999,14,0.887,0.929419113054341,0.7936562500000001
pca4,5000,efficient_su2_like,amplitude_embedding,0.877,0.923697270471464,0.66283125,0.916871921182266,0.930625,0.295,15,0.883,0.9271028037383178,0.67698125
autoencoder,5000,efficient_su2_like,rx_embedding,0.8765,0.9253099485938917,0.6851921875,0.8963093145869947,0.95625,0.4599999999999999,1,0.889,0.9325227963525836,0.7011625
pca4,5000,custom_ansatz_1,zz_feature_map,0.875,0.9225046497210168,0.756228125,0.915129151291513,0.93,0.5449999999999999,8,0.881,0.9260410192666252,0.7845374999999999
ica4,5000,custom_ansatz_1,iqp_embedding,0.8715,0.9255719664060238,0.8478695312500001,0.8623853211009175,0.99875,0.4749999999999999,12,0.871,0.9253039953676896,0.8532062500000002
autoencoder,5000,efficient_su2_like,zz_feature_map,0.87,0.9213075060532687,0.813684375,0.8931924882629108,0.95125,0.5449999999999999,2,0.884,0.9294403892944039,0.8381937500000001
pca4,5000,strongly_entangling,ry_embedding,0.856,0.9117647058823529,0.6597546874999999,0.8942307692307693,0.93,0.6599999999999999,9,0.866,0.9174876847290641,0.690428125
pca4,5000,custom_ansatz_1,ry_embedding,0.855,0.9112063686466626,0.69219609375,0.8931572629051621,0.93,0.6649999999999999,17,0.865,0.916923076923077,0.7219187499999999
pca4,5000,real_amplitudes,ry_embedding,0.855,0.9112607099143207,0.6709031249999999,0.8926858513189448,0.930625,0.615,16,0.865,0.916923076923077,0.6893562500000001
autoencoder,5000,custom_ansatz_1,rx_embedding,0.8545,0.9166427957605271,0.31226875,0.8461131676361714,1.0,0.4749999999999999,1,0.851,0.9148084619782733,0.292825
autoencoder,5000,real_amplitudes,rx_embedding,0.8535,0.9160698940131767,0.31028437500000006,0.8455843469063987,0.999375,0.48499999999999993,1,0.851,0.9148084619782733,0.29050000000000004
xgb_pca4,5000,real_amplitudes,ry_embedding,0.851,0.9145642201834863,0.3240515625,0.8448093220338984,0.996875,0.33999999999999997,9,0.842,0.9096109839816934,0.29480625000000005
autoencoder,5000,real_amplitudes,ry_embedding,0.8505,0.9132075471698113,0.5000765625,0.8525745257452575,0.983125,0.4799999999999999,1,0.851,0.9139225880993646,0.471578125
autoencoder,5000,custom_ansatz_1,ry_embedding,0.85,0.9135446685878963,0.33364375,0.8475935828877005,0.990625,0.4799999999999999,1,0.846,0.9115958668197475,0.30913749999999995
autoencoder,5000,strongly_entangling,rx_embedding,0.849,0.9137635636778983,0.315390625,0.8412197686645636,1.0,0.4749999999999999,1,0.839,0.9085746734809768,0.2916375
pca4,5000,real_amplitudes,rx_embedding,0.8015,0.8896302474284126,0.62380234375,0.801201802704056,1.0,0.5149999999999999,19,0.803,0.8903728436282693,0.6572312499999999
pca4,5000,custom_ansatz_1,rx_embedding,0.8015,0.8896302474284126,0.42544140624999993,0.801201802704056,1.0,0.4699999999999999,18,0.803,0.8903728436282693,0.495190625
autoencoder,5000,strongly_entangling,ry_embedding,0.8015,0.8896302474284126,0.3698328125,0.801201802704056,1.0,0.4749999999999999,1,0.803,0.8903728436282693,0.346475
pca4,5000,efficient_su2_like,rx_embedding,0.801,0.8893829905503057,0.72883828125,0.8008008008008008,1.0,0.37999999999999995,8,0.801,0.8893829905503057,0.7319249999999999
ica4,5000,strongly_entangling,ry_embedding,0.8005,0.8890742285237698,0.26776875,0.800701051577366,0.999375,0.48999999999999994,12,0.803,0.8903728436282693,0.248584375
ica4,5000,custom_ansatz_1,ry_embedding,0.8005,0.8890742285237698,0.11885234374999999,0.800701051577366,0.999375,0.49499999999999994,16,0.803,0.8903728436282693,0.12437187500000003
pca4,5000,custom_ansatz_1,amplitude_embedding,0.8005,0.8891358710752987,0.10475468749999998,0.80040020010005,1.0,0.27999999999999997,2,0.802,0.8898776418242491,0.11039375000000001
ica4,5000,strongly_entangling,rx_embedding,0.8005,0.8890742285237698,0.10065390624999998,0.800701051577366,0.999375,0.4149999999999999,1,0.801,0.8893829905503057,0.10131875000000001
pca4,5000,strongly_entangling,amplitude_embedding,0.8005,0.8891358710752987,0.09942968749999997,0.80040020010005,1.0,0.27999999999999997,2,0.802,0.8898776418242491,0.10716562500000001
ica4,5000,custom_ansatz_1,rx_embedding,0.8005,0.8890742285237698,0.08990781249999999,0.800701051577366,0.999375,0.4099999999999999,1,0.801,0.8893829905503057,0.08703750000000002
ica4,5000,efficient_su2_like,rz_embedding,0.8,0.8888888888888888,0.53345,0.8,1.0,0.05,8,0.8,0.8888888888888888,0.53956875
autoencoder,5000,real_amplitudes,rz_embedding,0.8,0.8888888888888888,0.52916875,0.8,1.0,0.05,7,0.8,0.8888888888888888,0.50455625
ica4,5000,custom_ansatz_1,rz_embedding,0.8,0.8888888888888888,0.52726171875,0.8,1.0,0.05,8,0.8,0.8888888888888888,0.533734375
autoencoder,5000,strongly_entangling,rz_embedding,0.8,0.8888888888888888,0.52655625,0.8,1.0,0.05,8,0.8,0.8888888888888888,0.5198656250000001
autoencoder,5000,efficient_su2_like,rz_embedding,0.8,0.8888888888888888,0.5233859375,0.8,1.0,0.05,8,0.8,0.8888888888888888,0.49697812499999994
ica4,5000,real_amplitudes,rz_embedding,0.8,0.8888888888888888,0.5230445312499999,0.8,1.0,0.05,7,0.8,0.8888888888888888,0.509325
xgb_pca4,5000,efficient_su2_like,rz_embedding,0.8,0.8888888888888888,0.5220625000000001,0.8,1.0,0.05,8,0.8,0.8888888888888888,0.48450000000000004
ica4,5000,strongly_entangling,rz_embedding,0.8,0.8888888888888888,0.5205375,0.8,1.0,0.05,8,0.8,0.8888888888888888,0.528690625
autoencoder,5000,custom_ansatz_1,rz_embedding,0.8,0.8888888888888888,0.5118367187499999,0.8,1.0,0.05,8,0.8,0.8888888888888888,0.5292125000000001
xgb_pca4,5000,real_amplitudes,rz_embedding,0.8,0.8888888888888888,0.50689296875,0.8,1.0,0.05,7,0.8,0.8888888888888888,0.48945
xgb_pca4,5000,strongly_entangling,rz_embedding,0.8,0.8888888888888888,0.5054578125,0.8,1.0,0.05,8,0.8,0.8888888888888888,0.5064062500000001
xgb_pca4,5000,custom_ansatz_1,rz_embedding,0.8,0.8888888888888888,0.5052671875,0.8,1.0,0.05,8,0.8,0.8888888888888888,0.522534375
pca4,5000,strongly_entangling,rz_embedding,0.8,0.8888888888888888,0.49936406250000004,0.8,1.0,0.05,8,0.8,0.8888888888888888,0.454559375
pca4,5000,efficient_su2_like,rz_embedding,0.8,0.8888888888888888,0.49528828125,0.8,1.0,0.05,7,0.8,0.8888888888888888,0.46083125
pca4,5000,real_amplitudes,rz_embedding,0.8,0.8888888888888888,0.48738828125,0.8,1.0,0.05,7,0.8,0.8888888888888888,0.48104687500000004
pca4,5000,custom_ansatz_1,rz_embedding,0.8,0.8888888888888888,0.4741859375,0.8,1.0,0.05,8,0.8,0.8888888888888888,0.470925
pca4,5000,efficient_su2_like,ry_embedding,0.8,0.8888888888888888,0.34568828125000006,0.8,1.0,0.285,5,0.801,0.8893829905503057,0.31705000000000005
xgb_pca4,5000,real_amplitudes,rx_embedding,0.8,0.8888888888888888,0.293871875,0.8,1.0,0.05,1,0.8,0.8888888888888888,0.26420625000000003
xgb_pca4,5000,custom_ansatz_1,rx_embedding,0.8,0.8888888888888888,0.293590625,0.8,1.0,0.05,2,0.8,0.8888888888888888,0.2642
xgb_pca4,5000,efficient_su2_like,rx_embedding,0.8,0.8888888888888888,0.29274375,0.8,1.0,0.05,4,0.8,0.8888888888888888,0.26514375
xgb_pca4,5000,efficient_su2_like,ry_embedding,0.8,0.8888888888888888,0.2680921875,0.8,1.0,0.05,3,0.8,0.8888888888888888,0.242775
xgb_pca4,5000,strongly_entangling,rx_embedding,0.8,0.8888888888888888,0.2677828125,0.8,1.0,0.05,1,0.8,0.8888888888888888,0.2413125
xgb_pca4,5000,custom_ansatz_1,ry_embedding,0.8,0.8888888888888888,0.237596875,0.8,1.0,0.05,1,0.8,0.8888888888888888,0.2104875
xgb_pca4,5000,strongly_entangling,ry_embedding,0.8,0.8888888888888888,0.23718750000000002,0.8,1.0,0.05,1,0.8,0.8888888888888888,0.2096375
pca4,5000,real_amplitudes,amplitude_embedding,0.8,0.8888888888888888,0.09610234375,0.8,1.0,0.05,1,0.8,0.8888888888888888,0.097359375
pca4,5000,strongly_entangling,rx_embedding,0.792,0.8774307601649971,0.6501765624999999,0.8299888517279822,0.930625,0.6499999999999999,11,0.806,0.8849347568208779,0.6803937499999999
