feature_set,train_size,ansatz,encoding,accuracy,f1,auc,precision,recall,threshold,best_epoch,validation_accuracy,validation_f1,validation_auc
xgb_pca4,5000,strongly_entangling,zz_feature_map,0.901,0.9406474820143885,0.7164625,0.9038018433179723,0.980625,0.4049999999999999,20,0.902,0.9413173652694611,0.73638125
ica4,5000,efficient_su2_like,custom_h_ry_rz,0.9,0.9383096853793954,0.6874906250000001,0.9263093788063338,0.950625,0.5249999999999999,20,0.906,0.9419753086419753,0.71849375
ica4,5000,real_amplitudes,iqp_embedding,0.897,0.9389448725548311,0.8795375000000001,0.8928974069898534,0.99,0.38999999999999996,15,0.907,0.9443447037701975,0.9072125000000001
ica4,5000,efficient_su2_like,iqp_embedding,0.895,0.9378330373001776,0.8175218750000002,0.890888638920135,0.99,0.38999999999999996,1,0.906,0.94377990430622,0.84775
autoencoder,5000,strongly_entangling,ry_embedding,0.8915,0.9363076019958908,0.6051875,0.8826784726065302,0.996875,0.49499999999999994,19,0.887,0.9337243401759531,0.65080625
ica4,5000,strongly_entangling,zz_feature_map,0.891,0.9354647720544701,0.70704140625,0.8886389201349831,0.9875,0.4749999999999999,20,0.905,0.943147815679234,0.72303125
autoencoder,5000,custom_ansatz_1,ry_embedding,0.8895,0.935361216730038,0.618240625,0.8790544255085212,0.999375,0.49499999999999994,17,0.884,0.9323220536756126,0.6709375
xgb_pca4,5000,custom_ansatz_1,zz_feature_map,0.887,0.931804465902233,0.7117625000000001,0.9008168028004667,0.965,0.42999999999999994,3,0.889,0.9330114665057333,0.7347687500000001
autoencoder,5000,efficient_su2_like,rx_embedding,0.887,0.9297700435052828,0.6885703125,0.9245982694684796,0.935,0.48999999999999994,2,0.892,0.9328358208955224,0.706225
pca4,5000,efficient_su2_like,custom_h_ry_rz,0.8865,0.9291731669266771,0.75743125,0.9277258566978193,0.930625,0.58,8,0.889,0.9305816135084428,0.77628125
pca4,5000,strongly_entangling,iqp_embedding,0.8865,0.9291289416172338,0.7082859375,0.9282595134123518,0.93,0.5599999999999999,10,0.89,0.9311639549436797,0.7381125
pca4,5000,real_amplitudes,iqp_embedding,0.886,0.9288389513108615,0.7720734375000001,0.9276807980049875,0.93,0.5299999999999999,20,0.889,0.9305816135084428,0.798309375
pca4,5000,strongly_entangling,custom_h_ry_rz,0.886,0.9287945034353529,0.7646328125,0.9282147315855181,0.929375,0.5249999999999999,8,0.888,0.9299123904881101,0.7871624999999999
ica4,5000,strongly_entangling,amplitude_embedding,0.886,0.9288389513108615,0.6701124999999999,0.9276807980049875,0.93,0.57,1,0.888,0.93,0.6927812499999999
pca4,5000,real_amplitudes,custom_h_ry_rz,0.8855,0.9285937012784534,0.7055796875,0.926571250777847,0.930625,0.5399999999999999,1,0.889,0.9305816135084428,0.7241625
ica4,5000,real_amplitudes,amplitude_embedding,0.8855,0.9285491419656786,0.7027109375,0.9271028037383178,0.93,0.57,2,0.888,0.93,0.7225499999999999
ica4,5000,custom_ansatz_1,amplitude_embedding,0.8855,0.9285491419656786,0.676340625,0.9271028037383178,0.93,0.57,4,0.888,0.93,0.6986125
ica4,5000,real_amplitudes,custom_h_ry_rz,0.885,0.9282595134123518,0.8013171875000001,0.9265255292652553,0.93,0.5599999999999999,4,0.893,0.9329993738259236,0.8334125
xgb_pca4,5000,strongly_entangling,iqp_embedding,0.885,0.9282595134123518,0.7008343749999999,0.9265255292652553,0.93,0.5499999999999999,8,0.888,0.93,0.7250062500000001
ica4,5000,efficient_su2_like,amplitude_embedding,0.885,0.9282595134123518,0.669621875,0.9265255292652553,0.93,0.4649999999999999,3,0.887,0.929419113054341,0.6905874999999999
pca4,5000,efficient_su2_like,zz_feature_map,0.8845,0.9279700654817586,0.8478015625000002,0.9259489732420659,0.93,0.575,19,0.893,0.9328311362209667,0.8764374999999999
xgb_pca4,5000,real_amplitudes,amplitude_embedding,0.8845,0.9280149579308196,0.723265625,0.925419515226849,0.930625,0.295,5,0.887,0.929419113054341,0.72616875
xgb_pca4,5000,real_amplitudes,iqp_embedding,0.8845,0.9279700654817586,0.6790890625,0.9259489732420659,0.93,0.5449999999999999,17,0.887,0.929419113054341,0.70773125
xgb_pca4,5000,custom_ansatz_1,iqp_embedding,0.8845,0.9279700654817586,0.6686828125,0.9259489732420659,0.93,0.5049999999999999,1,0.888,0.93,0.6937687499999999
ica4,5000,custom_ansatz_1,iqp_embedding,0.884,0.9276807980049875,0.8642804687500001,0.9253731343283582,0.93,0.5399999999999999,3,0.891,0.9317470256731372,0.8885000000000002
pca4,5000,real_amplitudes,zz_feature_map,0.884,0.9276356830941984,0.81975,0.9259028642590287,0.929375,0.595,14,0.889,0.9304075235109718,0.8463999999999999
pca4,5000,strongly_entangling,zz_feature_map,0.8825,0.9266770670826833,0.82605546875,0.9252336448598131,0.928125,0.565,14,0.889,0.9304075235109718,0.8530249999999999
xgb_pca4,5000,efficient_su2_like,iqp_embedding,0.8825,0.9268140766116475,0.672215625,0.9236499068901304,0.93,0.575,2,0.884,0.9276807980049875,0.6906374999999999
pca4,5000,custom_ansatz_1,zz_feature_map,0.8785,0.9245107176141659,0.8176468750000001,0.9190858554663373,0.93,0.5599999999999999,20,0.887,0.9293308317698562,0.8446874999999999
autoencoder,5000,efficient_su2_like,ry_embedding,0.8765,0.9255351220982816,0.6841875000000001,0.8940011648223646,0.959375,0.4499999999999999,1,0.889,0.9327680193821926,0.6992374999999998
pca4,5000,custom_ansatz_1,custom_h_ry_rz,0.8745,0.9222187790517509,0.76549375,0.9145666871542717,0.93,0.5099999999999999,4,0.88,0.9254658385093167,0.7872374999999999
autoencoder,5000,strongly_entangling,rx_embedding,0.8745,0.927225282690635,0.597328125,0.8647917793401839,0.999375,0.49499999999999994,19,0.87,0.9247685185185185,0.63345
autoencoder,5000,efficient_su2_like,amplitude_embedding,0.8695,0.9230769230769231,0.78825390625,0.8733965421081985,0.97875,0.42999999999999994,20,0.861,0.9185705916813123,0.7754625
autoencoder,5000,strongly_entangling,zz_feature_map,0.8645,0.9167945962542217,0.7789531249999999,0.9010259505129753,0.933125,0.5199999999999999,20,0.876,0.9235511713933415,0.782775
xgb_pca4,5000,efficient_su2_like,amplitude_embedding,0.8645,0.9165383430859255,0.7256828125,0.9034608378870674,0.93,0.26999999999999996,19,0.873,0.9213622291021671,0.7318625
pca4,5000,efficient_su2_like,amplitude_embedding,0.854,0.9107033639143731,0.6591851562500001,0.8916167664670659,0.930625,0.235,12,0.863,0.9157959434542102,0.6766437499999998
pca4,5000,efficient_su2_like,ry_embedding,0.851,0.9146131805157593,0.32349453125,0.8444444444444444,0.9975,0.6799999999999999,10,0.849,0.9135661133371494,0.3016250000000001
pca4,5000,efficient_su2_like,rx_embedding,0.851,0.9144661308840414,0.3102890625,0.8455414012738853,0.995625,0.695,4,0.844,0.9104477611940298,0.28860625
autoencoder,5000,custom_ansatz_1,amplitude_embedding,0.846,0.9107763615295481,0.4662125,0.8488120950323974,0.9825,0.42499999999999993,1,0.84,0.9077277970011534,0.42186875000000007
autoencoder,5000,strongly_entangling,amplitude_embedding,0.8405,0.9058719386249631,0.5390046875,0.8580212409167133,0.959375,0.43999999999999995,2,0.838,0.9049295774647887,0.49675625
autoencoder,5000,custom_ansatz_1,zz_feature_map,0.839,0.9023650697392359,0.7960273437499998,0.8763250883392226,0.93,0.5149999999999999,20,0.852,0.9096459096459096,0.80744375
autoencoder,5000,real_amplitudes,amplitude_embedding,0.833,0.9007134363852557,0.63710078125,0.858843537414966,0.946875,0.48999999999999994,1,0.825,0.8968768414849735,0.59055
ica4,5000,real_amplitudes,ry_embedding,0.8295,0.9036450974851653,0.2173625,0.8246518824136153,0.999375,0.43499999999999994,19,0.824,0.9007891770011274,0.19679375000000002
xgb_pca4,5000,real_amplitudes,ry_embedding,0.811,0.8939393939393939,0.3022375,0.8110997963340122,0.995625,0.44499999999999995,19,0.805,0.8910005589714924,0.2713625
autoencoder,5000,custom_ansatz_1,rx_embedding,0.8035,0.8904987461688493,0.18311484374999998,0.8034188034188035,0.99875,0.48999999999999994,8,0.805,0.8912437255995538,0.17554374999999997
ica4,5000,custom_ansatz_1,custom_h_ry_rz,0.8025,0.8900640133593097,0.5068601562499999,0.8023080782739589,0.999375,0.49999999999999994,10,0.803,0.8903728436282693,0.55146875
autoencoder,5000,real_amplitudes,rx_embedding,0.802,0.8898776418242491,0.3588109375,0.8016032064128257,1.0,0.49499999999999994,3,0.803,0.8903728436282693,0.330396875
xgb_pca4,5000,efficient_su2_like,ry_embedding,0.8015,0.8896302474284126,0.29421250000000004,0.801201802704056,1.0,0.26499999999999996,15,0.801,0.8893829905503057,0.271975
pca4,5000,strongly_entangling,ry_embedding,0.8005,0.8891358710752987,0.274984375,0.80040020010005,1.0,0.4599999999999999,1,0.803,0.8903728436282693,0.26605937500000004
pca4,5000,custom_ansatz_1,ry_embedding,0.8005,0.8891358710752987,0.21984374999999998,0.80040020010005,1.0,0.4649999999999999,1,0.803,0.8903728436282693,0.208934375
pca4,5000,strongly_entangling,rx_embedding,0.8005,0.8891358710752987,0.10599687499999998,0.80040020010005,1.0,0.4699999999999999,1,0.803,0.8903728436282693,0.10332500000000003
pca4,5000,real_amplitudes,rx_embedding,0.8005,0.8891358710752987,0.06385312500000001,0.80040020010005,1.0,0.49499999999999994,1,0.803,0.8903728436282693,0.05751250000000002
pca4,5000,custom_ansatz_1,rx_embedding,0.8005,0.8891358710752987,0.06353750000000002,0.80040020010005,1.0,0.4799999999999999,1,0.803,0.8903728436282693,0.058106250000000026
ica4,5000,real_amplitudes,rz_embedding,0.8,0.8888888888888888,0.52265234375,0.8,1.0,0.05,7,0.8,0.8888888888888888,0.5047187499999999
autoencoder,5000,strongly_entangling,rz_embedding,0.8,0.8888888888888888,0.5201828125,0.8,1.0,0.05,8,0.8,0.8888888888888888,0.49977499999999997
ica4,5000,strongly_entangling,rz_embedding,0.8,0.8888888888888888,0.51964765625,0.8,1.0,0.05,8,0.8,0.8888888888888888,0.5073812499999999
autoencoder,5000,custom_ansatz_1,rz_embedding,0.8,0.8888888888888888,0.514815625,0.8,1.0,0.05,8,0.8,0.8888888888888888,0.4927031250000001
ica4,5000,custom_ansatz_1,rz_embedding,0.8,0.8888888888888888,0.510065625,0.8,1.0,0.05,8,0.8,0.8888888888888888,0.508059375
autoencoder,5000,efficient_su2_like,rz_embedding,0.8,0.8888888888888888,0.5069953125000001,0.8,1.0,0.05,8,0.8,0.8888888888888888,0.48875
ica4,5000,efficient_su2_like,rz_embedding,0.8,0.8888888888888888,0.5067406250000001,0.8,1.0,0.05,8,0.8,0.8888888888888888,0.5124812500000001
xgb_pca4,5000,custom_ansatz_1,rz_embedding,0.8,0.8888888888888888,0.50207890625,0.8,1.0,0.05,8,0.8,0.8888888888888888,0.512759375
xgb_pca4,5000,strongly_entangling,rz_embedding,0.8,0.8888888888888888,0.50137734375,0.8,1.0,0.05,8,0.8,0.8888888888888888,0.4932249999999999
autoencoder,5000,real_amplitudes,rz_embedding,0.8,0.8888888888888888,0.49961875,0.8,1.0,0.05,7,0.8,0.8888888888888888,0.502665625
pca4,5000,custom_ansatz_1,rz_embedding,0.8,0.8888888888888888,0.49578359375000014,0.8,1.0,0.05,8,0.8,0.8888888888888888,0.50948125
pca4,5000,real_amplitudes,rz_embedding,0.8,0.8888888888888888,0.492778125,0.8,1.0,0.05,7,0.8,0.8888888888888888,0.5038374999999999
pca4,5000,efficient_su2_like,rz_embedding,0.8,0.8888888888888888,0.4923937499999999,0.8,1.0,0.05,8,0.8,0.8888888888888888,0.510571875
xgb_pca4,5000,real_amplitudes,rz_embedding,0.8,0.8888888888888888,0.4903437500000001,0.8,1.0,0.05,7,0.8,0.8888888888888888,0.51451875
xgb_pca4,5000,efficient_su2_like,rz_embedding,0.8,0.8888888888888888,0.48749843749999994,0.8,1.0,0.05,8,0.8,0.8888888888888888,0.496521875
pca4,5000,strongly_entangling,rz_embedding,0.8,0.8888888888888888,0.47874531249999996,0.8,1.0,0.05,8,0.8,0.8888888888888888,0.501884375
xgb_pca4,5000,custom_ansatz_1,ry_embedding,0.8,0.8888888888888888,0.295128125,0.8,1.0,0.05,1,0.8,0.8888888888888888,0.27160625000000005
xgb_pca4,5000,efficient_su2_like,rx_embedding,0.8,0.8888888888888888,0.2942109375,0.8,1.0,0.05,1,0.8,0.8888888888888888,0.26966875
xgb_pca4,5000,real_amplitudes,rx_embedding,0.8,0.8888888888888888,0.2933640625,0.8,1.0,0.05,1,0.8,0.8888888888888888,0.26768125
xgb_pca4,5000,custom_ansatz_1,rx_embedding,0.8,0.8888888888888888,0.2933484375,0.8,1.0,0.05,1,0.8,0.8888888888888888,0.26780625
xgb_pca4,5000,strongly_entangling,rx_embedding,0.8,0.8888888888888888,0.29266093750000005,0.8,1.0,0.05,1,0.8,0.8888888888888888,0.26700625
xgb_pca4,5000,strongly_entangling,ry_embedding,0.8,0.8888888888888888,0.29212734375,0.8,1.0,0.05,1,0.8,0.8888888888888888,0.26458750000000003
ica4,5000,real_amplitudes,rx_embedding,0.8,0.8888888888888888,0.23687734374999997,0.8,1.0,0.05,1,0.8,0.8888888888888888,0.21159375
ica4,5000,custom_ansatz_1,rx_embedding,0.8,0.8888888888888888,0.20329921874999998,0.8,1.0,0.05,1,0.8,0.8888888888888888,0.1756375
pca4,5000,real_amplitudes,amplitude_embedding,0.8,0.8888888888888888,0.10318515624999998,0.8,1.0,0.05,7,0.8,0.8888888888888888,0.091225
pca4,5000,strongly_entangling,amplitude_embedding,0.8,0.8888888888888888,0.09976249999999998,0.8,1.0,0.05,8,0.8,0.8888888888888888,0.0879875
ica4,5000,custom_ansatz_1,ry_embedding,0.8,0.8888888888888888,0.08132343749999998,0.8,1.0,0.05,1,0.8,0.8888888888888888,0.07819375
ica4,5000,efficient_su2_like,rx_embedding,0.8,0.8888888888888888,0.08102187499999998,0.8,1.0,0.05,1,0.8,0.8888888888888888,0.08210312500000001
pca4,5000,custom_ansatz_1,amplitude_embedding,0.8,0.8888888888888888,0.07950468749999998,0.8,1.0,0.05,7,0.8,0.8888888888888888,0.07661875
ica4,5000,strongly_entangling,rx_embedding,0.8,0.8888888888888888,0.07856718749999998,0.8,1.0,0.05,1,0.8,0.8888888888888888,0.07585625000000001
ica4,5000,strongly_entangling,ry_embedding,0.8,0.8888888888888888,0.07329374999999999,0.8,1.0,0.05,1,0.8,0.8888888888888888,0.07905625000000001
pca4,5000,real_amplitudes,ry_embedding,0.7995,0.8885801611558767,0.30125234375000004,0.7998999499749875,0.999375,0.4799999999999999,11,0.802,0.8898776418242491,0.278446875
