feature_set,train_size,ansatz,encoding,accuracy,f1,auc,precision,recall,threshold,best_epoch,validation_accuracy,validation_f1,validation_auc
xgb_pca4,5000,efficient_su2_like,zz_feature_map,0.974,0.9837702871410736,0.9599625,0.9825436408977556,0.985,0.5549999999999999,16,0.964,0.9775561097256857,0.9516749999999999
ica4,5000,efficient_su2_like,zz_feature_map,0.9655,0.9782677165354331,0.9654640625,0.986031746031746,0.970625,0.5049999999999999,7,0.964,0.9772727272727273,0.97761875
xgb_pca4,5000,real_amplitudes,zz_feature_map,0.9585,0.9738087724834332,0.9656421874999999,0.9834289356277884,0.964375,0.5449999999999999,20,0.957,0.9727675744141862,0.9624625
ica4,5000,strongly_entangling,zz_feature_map,0.9575,0.9732114717932556,0.9626312500000002,0.9815638906547998,0.965,0.605,20,0.957,0.9729048519218652,0.97213125
ica4,5000,efficient_su2_like,custom_h_ry_rz,0.952,0.9693877551020408,0.939103125,0.9895833333333334,0.95,0.5549999999999999,19,0.955,0.9712092130518234,0.95474375
ica4,5000,real_amplitudes,zz_feature_map,0.95,0.9680102367242482,0.9584265625,0.991480996068152,0.945625,0.61,5,0.95,0.9679075738125802,0.96965625
ica4,5000,real_amplitudes,custom_h_ry_rz,0.9495,0.9677213167146053,0.9378484374999999,0.9901896664486592,0.94625,0.5599999999999999,11,0.949,0.9672447013487476,0.9514499999999999
autoencoder,5000,efficient_su2_like,custom_h_ry_rz,0.946,0.9652956298200515,0.9760140624999999,0.9933862433862434,0.93875,0.5099999999999999,18,0.945,0.964720974983964,0.9733125
autoencoder,5000,strongly_entangling,iqp_embedding,0.9435,0.9637239165329053,0.94508125,0.9907590759075907,0.938125,0.59,13,0.947,0.9660038486209108,0.95545625
ica4,5000,custom_ansatz_1,zz_feature_map,0.943,0.9637865311308768,0.960184375,0.9799741602067183,0.948125,0.5299999999999999,18,0.943,0.9639012032932236,0.9617875
pca4,5000,real_amplitudes,custom_h_ry_rz,0.934,0.9573643410852714,0.9138453124999998,0.9906417112299465,0.92625,0.5149999999999999,9,0.93,0.9546044098573282,0.9161999999999998
ica4,5000,efficient_su2_like,amplitude_embedding,0.934,0.9573643410852714,0.91307890625,0.9906417112299465,0.92625,0.4599999999999999,19,0.927,0.9527508090614887,0.9149437500000002
ica4,5000,strongly_entangling,iqp_embedding,0.9335,0.9581366068618193,0.9592578124999999,0.9651236525047558,0.95125,0.5349999999999999,14,0.932,0.957124842370744,0.9554125
pca4,5000,efficient_su2_like,custom_h_ry_rz,0.9325,0.9564094284791734,0.9013625,0.9893119572478289,0.925625,0.5249999999999999,11,0.929,0.9539260220635951,0.9118499999999998
autoencoder,5000,custom_ansatz_1,iqp_embedding,0.932,0.9564381806534273,0.9372203124999998,0.980946123521682,0.933125,0.59,20,0.934,0.9578005115089514,0.9522687499999999
pca4,5000,efficient_su2_like,zz_feature_map,0.932,0.9561290322580646,0.91009375,0.988,0.92625,0.565,19,0.929,0.9541047188106012,0.9217374999999999
xgb_pca4,5000,custom_ansatz_1,zz_feature_map,0.93,0.9565487274984482,0.8832281249999999,0.9500616522811344,0.963125,0.48499999999999993,20,0.917,0.9484792054624457,0.8706437499999999
ica4,5000,efficient_su2_like,iqp_embedding,0.9285,0.9568367038937519,0.8046859375000002,0.9252772913018097,0.990625,0.5099999999999999,4,0.932,0.9586374695863747,0.83406875
autoencoder,5000,real_amplitudes,custom_h_ry_rz,0.926,0.9556886227544911,0.776371875,0.9172413793103448,0.9975,0.4499999999999999,19,0.938,0.962605548854041,0.8196625000000001
pca4,5000,real_amplitudes,iqp_embedding,0.9255,0.9521054323368692,0.9102531249999999,0.9801455989410987,0.925625,0.5299999999999999,20,0.921,0.9490651192778853,0.9220999999999999
pca4,5000,custom_ansatz_1,iqp_embedding,0.925,0.9517994858611826,0.9134140625,0.9794973544973545,0.925625,0.5199999999999999,12,0.919,0.9478428847392144,0.9204375
pca4,5000,efficient_su2_like,iqp_embedding,0.9245,0.9514625522340083,0.909809375,0.9794837855724685,0.925,0.5549999999999999,14,0.918,0.9471649484536082,0.921075
xgb_pca4,5000,strongly_entangling,zz_feature_map,0.919,0.9487989886219975,0.9129265624999999,0.9597186700767263,0.938125,0.5199999999999999,15,0.922,0.950632911392405,0.9079812500000001
autoencoder,5000,custom_ansatz_1,custom_h_ry_rz,0.9155,0.9494466048459468,0.6705453125,0.9104991394148021,0.991875,0.4649999999999999,19,0.926,0.9555288461538461,0.7091687500000001
xgb_pca4,5000,real_amplitudes,custom_h_ry_rz,0.9145,0.9477543538038496,0.8154328125000001,0.9270771069934249,0.969375,0.4599999999999999,16,0.919,0.9504587155963303,0.83785
xgb_pca4,5000,strongly_entangling,custom_h_ry_rz,0.9145,0.9478181263350626,0.7911953125,0.9260584376863447,0.970625,0.4499999999999999,5,0.918,0.9498777506112469,0.81474375
ica4,5000,real_amplitudes,iqp_embedding,0.906,0.943030303030303,0.9344726562499999,0.9152941176470588,0.9725,0.5399999999999999,19,0.913,0.9470480827754109,0.93840625
ica4,5000,custom_ansatz_1,iqp_embedding,0.904,0.9416413373860182,0.8290718749999999,0.9165680473372781,0.968125,0.5099999999999999,7,0.901,0.9397443700547778,0.820721875
xgb_pca4,5000,efficient_su2_like,custom_h_ry_rz,0.903,0.9405272838749233,0.913396875,0.9229843561973526,0.95875,0.5049999999999999,18,0.908,0.9434194341943419,0.920340625
ica4,5000,real_amplitudes,ry_embedding,0.9015,0.9391411801050356,0.767871875,0.9285277947464875,0.95,0.49999999999999994,18,0.907,0.942557134033354,0.7832625000000001
autoencoder,5000,strongly_entangling,custom_h_ry_rz,0.901,0.9357142857142857,0.8758296875,0.9736486486486486,0.900625,0.49999999999999994,20,0.913,0.9436893203883495,0.89906875
autoencoder,5000,real_amplitudes,zz_feature_map,0.895,0.9356617647058824,0.7877109375,0.9176682692307693,0.954375,0.5249999999999999,11,0.906,0.9421182266009852,0.8091125
xgb_pca4,5000,custom_ansatz_1,custom_h_ry_rz,0.8935,0.9336241819881583,0.9073671874999999,0.9310130515848353,0.93625,0.48499999999999993,7,0.885,0.9285270354257302,0.8996750000000002
