feature_set,train_size,ansatz,encoding,accuracy,f1,auc,precision,recall,TPR,FPR,TP,TN,FP,FN,threshold,best_epoch,validation_accuracy,validation_f1,validation_auc
autoencoder,5000,strongly_entangling,ZZ_Feature_Map_style,0.895,0.9271339347675226,0.9494239114170284,0.9441696113074204,0.9107021131561008,0.9107021131561008,0.148217636022514,1336,454,79,131,0.5499999999999999,11,0.889,0.9237113402061856,0.9524247487366576
autoencoder,5000,Real_Amplitude_like,rx_embedding,0.8945,0.9231889333818712,0.9510187220796228,0.990625,0.8643490115882754,0.8643490115882754,0.0225140712945591,1268,521,12,199,0.5249999999999999,20,0.904,0.93033381712627,0.95536786384005
pca4,5000,custom_ansatz_1,ry_embedding,0.8875,0.9270664505672608,0.9350859624688744,0.8838071693448702,0.974778459441036,0.974778459441036,0.3527204502814259,1430,345,188,37,0.4899999999999999,15,0.864,0.9128205128205128,0.939461757387168
ica4,5000,EfficientSU2_like,custom_h_ry_rz,0.885,0.9251302083333334,0.9409817741405352,0.8853582554517134,0.9686434901158828,0.9686434901158828,0.3452157598499062,1421,349,184,46,0.4799999999999999,19,0.869,0.9165073295092416,0.926350588367542
xgb_pca4,5000,EfficientSU2_like,rx_embedding,0.884,0.9145173176123802,0.9538131577634792,0.9951884522854852,0.8459441036128152,0.8459441036128152,0.0112570356472795,1241,527,6,226,0.4899999999999999,16,0.901,0.9276844411979548,0.956308025609189
pca4,5000,EfficientSU2_like,rx_embedding,0.8835,0.924765902486277,0.916659952347518,0.8785276073619632,0.9761417859577368,0.9761417859577368,0.3714821763602251,1432,335,198,35,0.4949999999999999,18,0.866,0.9143222506393862,0.9305736519664198
ica4,5000,EfficientSU2_like,ZZ_Feature_Map_style,0.881,0.9243002544529262,0.9348902880251077,0.8664281454979129,0.9904567143830948,0.9904567143830948,0.4202626641651032,1453,309,224,14,0.3699999999999999,20,0.861,0.9123028391167192,0.9103269616935176
xgb_pca4,5000,strongly_entangling,ZZ_Feature_Map_style,0.88,0.9109792284866468,0.9425075232347416,0.999186330349878,0.8370824812542604,0.8370824812542604,0.0018761726078799,1228,532,1,239,0.4499999999999999,19,0.889,0.918081180811808,0.9384858285942028
ica4,5000,Real_Amplitude_like,IQP_style_encoding,0.8795,0.9226324237560192,0.9431201249247037,0.8719660194174758,0.9795501022494888,0.9795501022494888,0.3958724202626641,1437,322,211,30,0.4649999999999999,20,0.866,0.9151898734177216,0.9315623546964656
ica4,5000,Real_Amplitude_like,ZZ_Feature_Map_style,0.8795,0.9226820660891883,0.9319040146512838,0.8715151515151515,0.9802317655078392,0.9802317655078392,0.3977485928705441,1438,321,212,29,0.3649999999999999,18,0.86,0.911504424778761,0.9109912064217136
ica4,5000,custom_ansatz_1,ZZ_Feature_Map_style,0.8795,0.9221827575072652,0.9285865015327832,0.8760736196319019,0.9734151329243352,0.9734151329243352,0.3789868667917448,1428,331,202,39,0.4349999999999999,15,0.861,0.9112954690491384,0.90813495409047
xgb_pca4,5000,custom_ansatz_1,custom_h_ry_rz,0.876,0.9215686274509804,0.8771944633084839,0.8595870206489675,0.9931833674164964,0.9931833674164964,0.4465290806754221,1457,295,238,10,0.3899999999999999,3,0.867,0.916509730069052,0.8746416910648864
